StartDate,EndDate,Progress,Duration..in.seconds.,Finished,RecordedDate,UserLanguage,Q_RecaptchaScore,race,race_10_TEXT,age,gender,edu,usa,eng,rel_aff,rel_aff_13_TEXT,evang,religio,polaff,polaff_4_TEXT,pol_rd,ideo,CN_1,CN_2,CN_3,CN_4,CN_5,CN_6,SLB_12,SLB_11,SLB_10,SLB_9,SLB_8,SLB_7,SLB_6,SLB_5,SLB_4,SLB_3,SLB_2,SLB_1,reflect,manchk,WhiteBias_Concern,RelFreedom_Concern,ChristBias_Concern,AP_THERM._1,AP_ELECT,OCI_1,OCI_2,OCI_3,OCI_4,PBOC_1,PBOC_2,PBOC_3,PBOC_4,Fight4Christian,Fight4White,Fight4Black,Fight4Muslims,Fight4Jews,Fight4NonRelig,Fight4Latin,AP_POLID,AP_GEN_1,AP_IDEO,AP_RACE_1,AP_RELAFF_1,ATTCHK,PQ_RACE_1,PQ_RACE_2,PQ_RACE_3,PQ_LGBT_4,PQ_LGBT_5,PQ_LGBT_6,PQ_REL_7,PQ_REL_8,PQ_REL_9,PQ_REL_10,PQ_REL_11,PQ_N_12,PQ_N_13,PQ_N_14,PQ_N_15,Q114,aid,FL_6_DO,PerceivedBias_DO
2/6/23 14:19,2/6/23 15:13,100,3243,1,2/6/23 15:13,EN,0.800000012,1,NA,71,2,3,1,1,2,NA,NA,5,3,NA,2,4,5,5,5,7,5,5,5,5,4,4,5,5,5,5,5,5,5,5,White people having to be careful what they comment on so they won’t be called racist,1,4,4,4,42,3,3,4,3,4,4,4,5,5,4,4,4,3,3,3,3,3,5,4,5,4,7,4,4,4,6,6,6,6,7,1,5,5,5,6,1,7,NA,63e16e5b-1699-6a35-a427-5d31b13b04a4,Condition1:WhiteBias,PBW_1|PBC_1|PBRF_1
2/6/23 15:04,2/6/23 15:13,100,558,1,2/6/23 15:13,EN,1,1,NA,69,2,5,1,1,3,NA,NA,5,1,NA,NA,7,4,4,7,7,7,6,6,6,1,4,4,1,6,4,4,2,4,4,"Religion is a private and sensitive issue among 
People of all religions.
Not everyone agrees on Faith.",1,4,7,3,53,3,4,5,4,6,4,4,5,5,1,3,3,1,1,6,4,4,7,4,2,3,7,4,4,4,4,4,4,4,7,4,1,7,4,5,1,5,NA,63e17947-2809-0014-689d-6f75a0328694,Condition3:ReligiousFreedom,PBW_1|PBRF_1|PBC_1
2/6/23 15:04,2/6/23 15:14,100,572,1,2/6/23 15:14,EN,1,1,NA,74,1,5,1,1,3,NA,NA,7,1,NA,NA,7,6,6,6,4,7,6,5,7,4,5,5,5,6,6,4,3,2,6,The excerpt deals with prejudices against the white race,2,7,4,7,55,5,2,5,2,6,5,3,5,5,7,7,4,4,5,6,4,4,7,6,7,6,7,4,3,5,5,2,1,1,4,1,4,1,1,5,1,5,Nothing,63e1791b-a819-2b24-737c-e0e799333f22,Condition1:WhiteBias,PBRF_1|PBW_1|PBC_1
2/6/23 15:07,2/6/23 15:14,100,411,1,2/6/23 15:14,EN,1,1,NA,32,2,5,1,1,3,NA,NA,3,2,NA,NA,2,1,1,4,4,1,7,6,7,2,3,5,5,7,7,6,6,2,4,This politician believes that Christians are being persecuted in American society.,1,7,4,7,3,2,7,7,7,7,7,3,7,7,7,7,1,1,1,4,4,1,7,7,7,7,7,1,1,1,1,1,1,1,7,3,6,1,4,3,3,2,NA,63e179f7-fc59-a7fa-6f16-724146a365a1,Condition2:ChristianBias,PBC_1|PBW_1|PBRF_1
2/6/23 15:04,2/6/23 15:14,100,591,1,2/6/23 15:14,EN,0.899999976,1,NA,65,2,6,1,1,3,NA,NA,5,3,NA,2,4,1,2,2,5,4,7,3,3,5,6,6,6,6,6,7,6,1,4,Christians are not being looked at in a fair manner or allowed to voice themselves. The country was founded on Christian values and it should remain that way. Christians are getting a bad wrap and should be allowed to speak more freely in public.,1,1,4,7,32,5,5,5,5,7,7,5,5,6,7,7,4,1,1,1,1,1,4,7,7,7,7,7,7,7,7,6,6,6,6,6,7,7,7,6,2,7,NA,63e17910-7762-b51e-40ad-50c5ceb6ad66,Condition2:ChristianBias,PBRF_1|PBW_1|PBC_1
2/6/23 15:04,2/6/23 15:15,100,703,1,2/6/23 15:15,EN,0.899999976,1,NA,50,2,2,1,1,1,NA,2,7,3,NA,2,4,2,1,4,2,4,5,6,5,2,2,4,4,4,4,7,6,2,3,The politician feels white people can't talk about their white European ulture and values without seeming racist.,1,6,6,6,50,4,5,5,5,5,5,4,5,6,5,5,3,3,3,3,3,1,4,7,5,6,7,1,2,3,3,2,1,1,6,4,3,1,3,4,5,4,NA,63e17930-7130-9cf0-f7ff-94e4cfa6d497,Condition1:WhiteBias,PBRF_1|PBC_1|PBW_1
2/6/23 15:09,2/6/23 15:16,100,413,1,2/6/23 15:16,EN,0.899999976,1,NA,23,1,2,1,1,1,NA,2,4,4,Something els,NA,4,3,3,4,5,5,5,5,5,3,3,6,7,5,6,6,6,4,4,The summary was about fighting for religious freedoms in America which this country was built on,1,1,7,4,100,7,1,2,2,1,6,6,2,3,7,7,7,7,7,7,7,1,4,1,3,7,7,4,6,6,3,1,1,4,4,4,4,2,3,4,2,4,I liked it,63e179bf-84cc-aebc-74be-068f7c05111d,Condition3:ReligiousFreedom,PBC_1|PBW_1|PBRF_1
2/6/23 15:07,2/6/23 15:16,100,548,1,2/6/23 15:16,EN,0.800000012,1,NA,37,2,3,1,1,1,NA,2,1,2,NA,NA,7,7,7,7,7,7,6,4,4,4,4,4,3,4,4,4,4,4,4,I forgot already,1,4,4,4,71,4,4,4,4,4,4,3,4,4,4,4,1,1,1,4,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,63e179a9-f293-dda6-6033-0ad3298824ff,Condition1:WhiteBias,PBRF_1|PBW_1|PBC_1
2/6/23 15:04,2/6/23 15:16,100,741,1,2/6/23 15:16,EN,1,1,NA,75,2,2,1,1,2,NA,NA,2,2,NA,NA,2,2,3,5,1,1,7,6,6,1,5,7,7,2,6,6,7,1,7,Not on religions,1,7,7,2,8,1,7,7,7,7,7,1,7,7,7,7,1,1,1,1,1,1,6,7,7,7,7,2,3,3,3,3,3,3,7,7,7,1,3,3,7,1,NA,63e178fa-3845-c56f-7134-a1035dd5eeee,Condition3:ReligiousFreedom,PBC_1|PBRF_1|PBW_1
2/6/23 15:14,2/6/23 15:17,100,162,1,2/6/23 15:17,EN,1,1,NA,25,2,5,1,1,1,NA,1,5,1,NA,NA,4,3,6,2,4,5,4,6,4,2,5,2,5,6,5,3,5,6,3,not entirely sure it was hard to keep up,4,4,6,3,79,3,4,2,6,5,3,3,6,6,3,5,7,2,5,6,5,1,1,3,4,4,2,7,6,5,5,2,5,5,5,6,7,5,3,6,4,6,NA,63e17b74-f6d6-5ad4-ca88-f20cc11e1f58,Condition3:ReligiousFreedom,PBW_1|PBRF_1|PBC_1
2/6/23 15:13,2/6/23 15:17,100,255,1,2/6/23 15:17,EN,0.800000012,1,NA,61,1,5,1,1,12,NA,NA,1,4,none,NA,7,2,4,1,1,1,1,4,1,7,7,1,1,7,7,1,1,4,7,whiten power,3,1,1,1,1,1,1,7,1,1,1,7,4,4,7,7,7,7,7,7,7,4,4,4,4,4,7,1,1,1,1,1,1,1,1,7,4,1,1,1,1,1,NA,63e17b65-12ae-cd0a-1d32-9b95b7a7ca70,Condition1:WhiteBias,PBW_1|PBRF_1|PBC_1
2/6/23 15:12,2/6/23 15:18,100,354,1,2/6/23 15:18,EN,0.899999976,1,NA,31,2,5,1,1,1,NA,2,5,2,NA,NA,1,1,1,1,1,1,7,7,7,1,1,7,7,2,2,7,7,1,1,A whiny old republican white person complaining that they don’t get to wield absolute power anymore.,1,7,7,7,0,1,7,7,7,7,7,1,7,7,7,7,1,1,3,1,1,1,4,7,7,7,7,1,1,1,1,1,1,1,7,1,7,1,1,1,1,1,NA,63e17afd-8c53-04ea-4f70-704b097e74b7,Condition1:WhiteBias,PBRF_1|PBC_1|PBW_1
2/6/23 15:14,2/6/23 15:18,100,253,1,2/6/23 15:18,EN,0.899999976,1,NA,27,2,1,1,1,1,NA,1,7,1,NA,NA,4,7,7,6,7,6,7,6,5,3,4,5,5,6,5,5,4,5,1,Christians are being attacked in the us and its a big deal bc our country was founded based off Christianity,1,4,7,7,53,7,1,4,1,3,7,6,2,3,7,7,6,1,1,4,7,1,4,4,4,7,7,4,4,4,4,2,2,1,7,5,1,2,4,5,5,4,NA,63e17ac3-38b2-86f0-bc6e-4f0e2cc5c4ff,Condition2:ChristianBias,PBC_1|PBW_1|PBRF_1
2/6/23 15:14,2/6/23 15:19,100,305,1,2/6/23 15:19,EN,1,1,NA,24,2,5,1,1,1,NA,2,5,3,NA,1,4,2,4,7,7,4,5,5,5,2,4,5,5,7,7,4,4,2,2,I read it too fast and don’t remember sorry,1,4,4,4,50,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,5,4,3,4,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,63e17b90-6a10-b22b-43e5-7b2833d5efad,Condition3:ReligiousFreedom,PBC_1|PBRF_1|PBW_1
2/6/23 15:03,2/6/23 15:20,100,974,1,2/6/23 15:20,EN,1,1,NA,64,2,5,1,1,3,NA,NA,5,1,NA,NA,6,6,6,7,7,6,2,6,6,5,5,5,5,6,6,5,4,3,2,We should try to stop attacks on religion.  People are afraid to express their religion because they will be punished by others,1,1,7,7,91,5,1,2,2,2,4,5,5,3,7,6,6,6,6,6,6,1,7,7,5,7,7,4,3,5,6,1,7,6,7,1,4,3,2,6,1,2,This was leaning toward a republican politician but just on religious freedom for christians you can not tell other issues,63e178e2-4c9d-40f3-788f-ea2ff33d0a03,Condition3:ReligiousFreedom,PBC_1|PBRF_1|PBW_1
2/6/23 15:17,2/6/23 15:21,100,218,1,2/6/23 15:21,EN,0.899999976,10,NA,69,2,2,1,1,1,NA,2,6,1,NA,NA,6,6,6,6,6,6,6,6,5,6,7,6,5,6,5,6,6,6,5,Need to have more religion,1,6,6,6,53,6,6,6,6,6,6,6,6,5,6,6,7,4,4,5,4,1,4,6,4,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,Worked good thanks,63e17abb-f30a-34cb-ad0c-7b48ba86e512,Condition3:ReligiousFreedom,PBC_1|PBW_1|PBRF_1
2/6/23 15:11,2/6/23 15:23,100,690,1,2/6/23 15:23,EN,1,3,NA,44,2,2,1,1,12,NA,NA,3,1,NA,NA,4,4,4,4,4,2,3,3,2,5,6,3,4,4,5,5,5,4,4,Leave them alone,1,4,4,4,54,4,2,2,2,3,4,5,5,4,4,4,4,4,4,4,4,1,7,6,6,4,7,4,6,4,6,6,2,6,6,4,4,2,4,6,4,6,NA,63e17adf-9ccf-8294-74f0-1b5e56d3fd92,Condition2:ChristianBias,PBC_1|PBRF_1|PBW_1
2/6/23 15:16,2/6/23 15:23,100,436,1,2/6/23 15:24,EN,1,1,NA,45,1,5,1,1,1,NA,2,2,1,NA,NA,5,2,2,2,2,2,7,6,5,3,3,3,4,6,6,5,2,3,4,"Christians feel they are being presecuted for what they belive in,by the radical left",2,6,4,6,71,4,1,5,3,1,2,5,5,3,6,6,6,4,6,4,4,1,5,7,4,6,5,1,1,1,3,1,7,2,6,2,4,1,1,6,1,1,good,63e17b2f-64ee-ba89-c298-e19ff96b413b,Condition2:ChristianBias,PBRF_1|PBW_1|PBC_1
2/6/23 15:14,2/6/23 15:24,100,595,1,2/6/23 15:24,EN,0.899999976,1,NA,62,2,2,1,1,1,NA,2,4,1,NA,NA,7,4,4,6,6,6,4,6,3,4,4,3,4,6,6,4,4,4,4,People should not label all white Caucasian people as racist,1,1,1,1,12,1,4,4,4,4,5,3,4,5,2,2,2,2,2,2,2,3,3,1,3,4,5,4,1,4,4,1,1,4,4,4,4,4,4,5,5,1,NA,63e17b60-688b-2735-91d6-4977038fcc33,Condition1:WhiteBias,PBW_1|PBC_1|PBRF_1
2/6/23 15:17,2/6/23 15:25,100,457,1,2/6/23 15:25,EN,0.800000012,1,NA,42,2,5,1,1,1,NA,2,6,3,NA,2,4,2,2,4,2,4,6,6,6,2,2,6,6,6,6,6,5,2,2,Christians being censored.,1,5,5,6,17,2,4,5,5,5,5,3,5,5,7,7,3,3,3,3,3,1,6,7,7,7,7,3,3,3,3,3,2,2,7,1,4,1,4,4,3,2,NA,63e17b56-adef-65c0-bbe2-ac95d4b23deb,Condition2:ChristianBias,PBC_1|PBRF_1|PBW_1
2/6/23 15:12,2/6/23 15:25,100,791,1,2/6/23 15:25,EN,0.899999976,1,NA,33,2,2,1,1,12,NA,NA,3,1,NA,NA,4,5,5,5,7,6,4,6,5,4,4,3,3,5,5,4,4,4,4,That the economy is failing & people are loosing jobs,1,4,2,2,50,4,3,3,3,4,3,5,3,5,3,4,4,3,3,4,3,1,5,4,5,5,7,5,4,4,4,4,4,2,7,4,4,4,5,7,4,3,NA,63e17ac2-5087-8f8c-3f08-6e42dd23e817,Condition4:Economy(Control) ,PBC_1|PBW_1|PBRF_1
2/6/23 13:31,2/6/23 15:25,100,6850,1,2/6/23 15:26,EN,0.300000012,1,NA,40,1,6,1,1,1,NA,1,4,2,NA,NA,5,5,5,6,6,5,5,6,5,6,6,6,5,5,5,5,6,5,5,Re zero is a good one that's why I am not sure if you are serious 6 or not sure if you are serious election,1,4,6,5,45,5,5,6,5,4,6,5,6,4,5,4,5,4,4,4,4,2,5,2,4,4,5,5,6,4,5,5,4,5,5,6,6,4,4,6,5,4,NA,63e162c5-9634-b8e5-96e6-7f9274ff4635,Condition1:WhiteBias,PBRF_1|PBC_1|PBW_1
2/6/23 15:13,2/6/23 15:26,100,792,1,2/6/23 15:26,EN,0.899999976,1,NA,61,2,5,2,2,1,NA,1,5,1,NA,NA,7,4,4,2,3,4,5,3,3,3,3,3,5,5,5,5,3,2,2,American society is in a poor condition to go ehead and develop,1,4,3,3,71,4,4,4,4,4,3,3,5,3,4,4,3,1,1,4,3,2,3,2,3,4,7,5,5,5,5,5,5,3,3,5,5,5,5,4,5,4,It is a very interesting survey,63e17aeb-c508-8aac-1c9c-d59ada4f355d,Condition4:Economy(Control) ,PBRF_1|PBC_1|PBW_1
2/6/23 15:05,2/6/23 15:29,100,1409,1,2/6/23 15:29,EN,1,1,NA,63,2,3,1,1,3,NA,NA,6,1,NA,NA,6,1,6,6,6,4,4,5,5,4,3,3,3,6,6,5,3,3,3,People are afraid to practice their religion openly,2,2,2,4,43,3,2,2,2,4,4,4,5,5,5,5,4,4,4,4,4,1,5,5,6,6,7,4,4,6,6,2,2,5,5,2,3,6,2,6,4,3,Interesting,63e1793f-6845-6c9b-4570-5bd857e74bcc,Condition3:ReligiousFreedom,PBRF_1|PBW_1|PBC_1
2/6/23 13:26,2/6/23 15:33,100,7635,1,2/6/23 15:33,EN,0.899999976,3,NA,27,2,6,1,2,3,NA,NA,5,3,NA,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Many had ways to get around this crazy place we call the world,4,4,4,4,42,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,5,4,7,6,6,6,6,6,4,6,6,4,5,4,4,5,2,4,Great survey to spread awareness,63e161fb-435d-8a61-cc6f-4885beb07f8b,Condition1:WhiteBias,PBC_1|PBW_1|PBRF_1
2/6/23 14:16,2/6/23 15:37,100,4848,1,2/6/23 15:37,EN,0.899999976,1,NA,50,1,3,1,1,3,NA,NA,1,1,NA,NA,4,2,2,2,1,1,7,6,2,6,6,2,2,6,6,2,2,2,6,Christians have to put up and shut up in fear of being unfairly labeled a bigot,4,4,4,6,62,1,5,6,2,5,6,2,6,6,5,5,5,2,5,5,5,1,7,7,6,7,7,6,2,6,7,6,6,1,1,7,7,7,2,7,2,1,NA,63e16dba-62b5-42ef-35a2-ee5200a079f3,Condition2:ChristianBias,PBRF_1|PBC_1|PBW_1
2/6/23 15:13,2/6/23 15:37,100,1468,1,2/6/23 15:37,EN,1,1,NA,31,2,2,1,1,1,NA,2,4,3,NA,1,4,4,5,5,6,4,4,6,4,7,5,2,5,4,4,4,4,2,5,Basically white people are being shuned by opposite heritage who are doing the same thing they are criticizing people about,1,6,6,4,85,6,1,1,1,5,4,6,3,6,7,7,7,7,7,7,7,1,5,5,2,7,7,7,6,7,7,7,7,7,7,6,6,4,3,7,2,6,No feedback,63e17b00-0733-4579-fb6a-11b0b7050b70,Condition1:WhiteBias,PBC_1|PBRF_1|PBW_1
2/6/23 13:34,2/6/23 15:40,100,7532,1,2/6/23 15:40,EN,1,1,NA,49,2,3,1,1,2,NA,NA,3,1,NA,NA,7,6,4,6,7,6,7,7,4,4,4,4,4,6,6,5,4,4,4,It was about the assault on our economy and how it is affecting us.,4,3,4,3,30,6,1,1,1,4,5,5,4,4,4,4,4,4,4,3,4,1,7,5,6,4,7,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,63e16427-536a-c06c-011b-1a0ea770e88d,Condition4:Economy(Control) ,PBRF_1|PBC_1|PBW_1
2/6/23 15:01,2/6/23 15:45,100,2653,1,2/6/23 15:45,EN,0.800000012,1,NA,81,1,5,1,1,3,NA,NA,5,2,NA,NA,4,3,5,5,5,5,7,5,5,5,5,5,6,6,5,6,6,2,3,"One of the biggest issues for our community is bias against White people. America was founded on European values, but now it is taboo to talk about European heritage. White people all around America feel like they must keep silent, or else they will be called racist. We need to act now to stop attacks on White people.",1,7,1,1,10,1,4,6,5,5,5,3,6,5,2,7,1,1,1,4,1,1,4,6,7,2,7,1,1,1,1,1,1,1,4,6,6,2,4,4,3,2,Questions ask to infer bias when none are stated.There is no hoice to pick for this.hence impossible!,63e1623c-62c3-c17b-6a7d-2c36e79801bf,Condition1:WhiteBias,PBC_1|PBRF_1|PBW_1
2/6/23 13:34,2/6/23 15:53,100,8291,1,2/6/23 15:53,EN,0.899999976,1,NA,68,2,3,1,1,2,NA,NA,3,2,NA,NA,4,4,6,6,5,7,2,5,3,4,5,5,5,5,5,5,6,3,3,One issue is the assault on religious freedom.Now it is a sin to live life according to our own religious beliefs. We feel like we must abstain from practicing our own faith in public or we will be punished. We need to take actions to stop attacks on religious freedom.,1,1,7,4,86,6,2,2,2,2,4,5,4,4,6,4,4,4,4,4,4,2,5,3,5,6,7,5,4,6,5,5,4,5,6,4,4,7,4,5,4,4,I am for religious freedom,63e1640e-7ab7-b761-3eff-ff73bc5f3e73,Condition3:ReligiousFreedom,PBW_1|PBRF_1|PBC_1
2/6/23 13:31,2/6/23 16:10,100,9558,1,2/6/23 16:10,EN,1,1,NA,36,1,2,1,1,1,NA,2,4,3,NA,1,4,4,4,5,5,4,4,7,7,5,7,4,5,6,7,4,4,4,4,NA,4,4,2,4,77,4,4,4,4,4,4,3,4,4,4,7,7,1,4,6,7,3,5,4,5,5,7,4,4,4,7,4,1,1,4,4,7,7,4,7,2,4,NA,63e1620d-1e72-ad3a-4636-6a2d74e3c945,Condition2:ChristianBias,PBRF_1|PBW_1|PBC_1
2/6/23 16:03,2/6/23 16:12,100,581,1,2/6/23 16:12,EN,0.899999976,1,NA,63,2,5,1,1,1,NA,1,7,1,NA,NA,7,6,6,4,4,6,5,7,6,3,5,3,3,7,7,5,2,4,4,White people are being discriminated against,1,7,4,4,60,5,4,5,3,6,5,3,5,5,6,7,6,6,6,6,6,4,7,6,5,6,7,5,2,5,4,4,4,3,4,2,1,2,1,6,2,2,No,63e17ad1-7567-e5ab-76b5-970c53dbc7ac,Condition1:WhiteBias,PBC_1|PBRF_1|PBW_1
2/6/23 13:27,2/6/23 16:40,100,11552,1,2/6/23 16:40,EN,1,1,NA,72,2,3,1,1,1,NA,2,3,3,NA,NA,4,1,2,1,1,4,7,4,5,4,3,5,5,5,4,6,5,1,1,Its all wrong.,1,1,1,7,2,2,6,6,4,7,6,3,7,4,7,2,1,1,1,1,4,1,4,7,7,7,7,1,1,1,1,1,1,1,7,1,1,1,4,4,4,4,NA,63e1624f-c9c3-2e08-2a14-4f09c278eb4a,Condition2:ChristianBias,PBC_1|PBRF_1|PBW_1
2/6/23 16:42,2/6/23 16:47,100,300,1,2/6/23 16:47,EN,0.699999988,1,NA,38,2,4,1,1,1,NA,1,7,2,NA,NA,7,7,7,7,7,4,1,4,4,4,7,7,4,7,7,4,7,4,4,I completely agree we can teach our children about transgender and gay marriages in school but we can't teach our children about God because Christianity is frowned upon,1,7,7,7,100,7,1,4,1,7,7,7,4,4,7,7,7,7,7,7,7,2,2,7,7,7,7,7,7,7,7,1,7,7,7,1,1,1,7,7,7,7,NA,63e16edb-fefd-5dce-e486-c27401d51845,Condition4:Economy(Control) ,PBRF_1|PBW_1|PBC_1
2/6/23 11:37,2/6/23 11:43,43,325,0,2/6/23 18:55,EN,0.899999976,1,NA,55,2,2,1,1,1,NA,2,4,2,NA,NA,1,4,7,7,7,7,4,7,1,4,5,5,7,3,7,7,7,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63e1489d-e024-e2d7-c90a-2cb2cb128ceb,Condition3:ReligiousFreedom,NA
2/6/23 11:37,2/6/23 11:40,43,157,0,2/6/23 18:55,EN,0.899999976,1,NA,55,2,2,1,1,12,NA,NA,1,2,NA,NA,7,4,4,4,4,4,4,6,5,4,5,6,3,4,5,6,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63e148cf-d4de-7e07-a199-024069fd3264,Condition2:ChristianBias,NA
2/6/23 11:38,2/6/23 11:39,43,94,0,2/6/23 18:55,EN,0.800000012,1,NA,45,2,2,1,1,1,NA,1,7,2,NA,NA,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63e14843-1e87-9296-5c96-d2a92ebd67cd,Condition4:Economy(Control) ,NA
2/6/23 12:52,2/6/23 12:57,43,328,0,2/6/23 18:55,EN,0.899999976,1,NA,57,2,3,1,1,1,NA,1,7,1,NA,NA,7,7,7,7,7,1,1,7,1,7,1,5,4,7,7,4,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63e15a3e-9982-a34b-04d7-7e6a52af182f,Condition3:ReligiousFreedom,NA
2/6/23 12:55,2/6/23 13:01,79,318,0,2/6/23 18:56,EN,0.899999976,1,NA,22,2,2,1,1,1,NA,1,6,1,NA,NA,7,5,5,6,5,4,4,4,4,4,5,1,3,7,6,1,1,6,6,A liberal study,1,4,4,4,3,1,4,4,4,4,4,4,4,4,4,4,7,6,6,6,6,2,4,1,5,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63e15ae7-986b-3de4-2846-4df35e660478,Condition1:WhiteBias,PBC_1|PBRF_1|PBW_1
2/6/23 12:56,2/6/23 13:01,43,306,0,2/6/23 18:56,EN,1,1,NA,73,1,2,1,1,1,NA,1,4,3,NA,2,4,6,5,5,6,4,5,6,5,3,3,5,5,4,4,5,5,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63e15aca-0b08-250b-45e3-065fcbbbafec,Condition3:ReligiousFreedom,NA
2/6/23 12:57,2/6/23 13:01,43,210,0,2/6/23 18:56,EN,1,1,NA,83,1,5,1,1,3,NA,NA,4,3,NA,1,7,4,4,4,4,4,4,5,5,5,5,5,5,5,5,4,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63e15b72-89c8-ed1f-7310-b71718b8ce1c,Condition1:WhiteBias,NA
2/6/23 12:57,2/6/23 13:03,43,354,0,2/6/23 18:56,EN,0.899999976,1,NA,75,2,2,1,1,1,NA,2,7,1,NA,NA,4,7,7,7,7,7,5,5,5,4,3,5,5,6,5,4,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63e15b50-3b19-7a8a-40e5-0a50517a269f,Condition4:Economy(Control) ,NA
2/6/23 11:39,2/6/23 11:47,80,495,0,2/6/23 18:56,EN,0.899999976,1,NA,60,1,2,1,1,1,NA,2,7,2,NA,NA,3,3,3,3,5,5,3,5,5,3,3,5,5,4,4,5,5,5,3,Nothing fine with me,1,4,6,1,44,3,3,3,5,5,5,5,5,3,3,3,2,2,1,1,1,1,7,1,6,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63e148cb-269e-e299-d9fa-9c61efa29dc3,Condition4:Economy(Control) ,PBC_1|PBW_1|PBRF_1
2/6/23 12:50,2/6/23 12:52,43,137,0,2/6/23 18:56,EN,0.899999976,1,NA,65,2,6,1,1,11,NA,NA,6,2,NA,NA,3,1,1,4,1,1,7,6,6,2,2,6,6,5,5,6,5,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63e159a7-ac79-62a0-f071-b65560d31c8c,Condition4:Economy(Control) ,NA
2/6/23 11:39,2/6/23 11:43,44,216,0,2/6/23 18:56,EN,1,1,NA,74,2,2,1,1,1,NA,1,6,1,NA,NA,6,6,6,6,5,6,5,6,5,5,5,5,5,3,4,5,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63e148ed-21c9-3c36-d25b-af5eb437762d,Condition1:WhiteBias,NA
2/6/23 12:49,2/6/23 12:53,43,263,0,2/6/23 18:56,EN,0.899999976,3,NA,47,2,2,1,1,13,Non deminstonap,NA,5,1,NA,NA,4,4,6,6,6,6,3,7,2,1,3,6,5,4,3,3,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63e1599d-4c1c-e35b-7b61-05ac2097fa56,Condition3:ReligiousFreedom,NA
