StartDate,EndDate,Progress,Duration..in.seconds.,Finished,RecordedDate,UserLanguage,Q_RecaptchaScore,race,race_10_TEXT,age,gender,edu,usa,eng,rel_aff,rel_aff_13_TEXT,evang,religio,polaff,polaff_4_TEXT,pol_rd,ideo,manchk_wb,manchk2_wb,manchk_cb,manchk2_cb,manchk_ec,Q128,WhiteBias_Concern1,WhiteBias_Concern2,ChristianBias_Concern1,ChristianBias_Concern2,BlackBias_Concern1,BlackBias_Concern2,AP_1_1,AP_2,AP_3,AP_5_1,AP_6_1,AP_7,OCI_1,OCI_2,OCI_3,OCI_4,Fight4Christians,Fight4White,Fight4Black,Fight4Muslims,Fight4Jews,Fight4Atheists,Fight4Latin,wcp_1_1,wcp_2,wcp_3,wcp_4,wcp_5,wcp_6,FL_6_DO,Condition_Christ,Condition_White,Condition
4/22/23 9:55,4/22/23 10:00,100,336,1,4/22/23 10:00,EN,0.899999976,2,NA,48,1,4,1,1,2,NA,NA,6,1,NA,NA,6,NA,NA,1,NA,NA,NA,7,7,7,7,4,5,90,7,1,5,7,7,1,2,1,6,7,5,5,4,4,2,4,100,6,6,6,7,7,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
4/22/23 9:53,4/22/23 10:03,100,627,1,4/22/23 10:03,EN,1,2,NA,18,2,4,1,1,1,NA,2,5,2,NA,NA,6,NA,NA,NA,NA,1,NA,5,4,4,5,4,5,28,2,2,6,5,5,5,5,5,5,4,5,5,6,5,6,5,35,5,5,6,5,6,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control
4/22/23 10:02,4/22/23 10:05,100,207,1,4/22/23 10:05,EN,1,2,NA,26,2,6,1,1,1,NA,1,5,2,NA,NA,2,1,NA,NA,NA,NA,NA,6,6,4,5,3,2,43,7,1,7,5,2,5,6,5,6,3,7,2,1,1,3,2,60,4,5,4,4,4,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/22/23 10:15,4/22/23 10:21,100,333,1,4/22/23 10:21,EN,1,2,NA,32,2,5,1,1,1,NA,1,7,3,NA,1,4,NA,NA,NA,NA,1,NA,3,3,4,3,3,4,50,6,1,7,5,4,1,2,1,4,5,5,4,4,5,3,4,83,6,5,5,4,4,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control
4/22/23 10:23,4/22/23 10:29,100,346,1,4/22/23 10:29,EN,1,2,NA,68,2,5,1,1,1,NA,1,7,2,NA,NA,1,NA,NA,1,NA,NA,NA,7,7,4,4,1,1,50,7,1,7,5,5,6,5,6,6,6,7,1,1,1,5,1,50,5,7,7,6,6,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
4/22/23 10:28,4/22/23 10:33,100,289,1,4/22/23 10:33,EN,1,2,NA,53,1,2,1,1,1,NA,1,5,2,NA,NA,3,NA,NA,1,NA,NA,NA,1,4,7,6,1,4,82,2,2,5,7,3,2,5,1,6,7,4,4,4,6,1,4,40,2,4,4,7,7,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
4/22/23 10:27,4/22/23 10:39,100,722,1,4/22/23 10:39,EN,1,2,NA,70,2,3,1,1,1,NA,1,7,2,NA,NA,2,NA,NA,NA,NA,1,NA,1,6,1,6,2,6,75,2,2,6,4,6,1,1,1,6,6,6,6,6,6,4,4,73,6,2,5,2,4,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control
4/22/23 10:43,4/22/23 10:45,100,144,1,4/22/23 10:45,EN,0.899999976,2,NA,31,2,5,1,1,1,NA,2,2,2,NA,NA,2,1,NA,NA,NA,NA,NA,6,6,4,5,1,1,5,7,1,7,6,1,6,7,7,7,5,7,1,1,3,1,2,63,6,4,6,6,6,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/22/23 11:06,4/22/23 11:11,100,318,1,4/22/23 11:11,EN,0.899999976,2,NA,22,2,3,1,1,1,NA,2,5,3,NA,2,3,NA,NA,1,NA,NA,NA,2,4,7,6,4,4,50,5,1,5,7,3,2,5,2,2,6,6,6,5,5,2,6,90,5,5,5,6,6,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
4/22/23 11:17,4/22/23 11:25,100,461,1,4/22/23 11:25,EN,1,2,NA,41,2,5,1,1,1,NA,1,4,1,NA,NA,5,1,NA,NA,NA,NA,NA,7,6,2,4,1,2,50,7,1,7,5,4,3,5,5,7,4,7,2,2,3,1,4,90,7,7,7,4,5,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/22/23 11:33,4/22/23 11:36,100,225,1,4/22/23 11:36,EN,0.899999976,2,NA,32,2,6,1,1,1,NA,2,7,2,NA,NA,3,NA,NA,1,NA,NA,NA,4,5,4,6,2,3,63,6,1,6,6,3,2,5,4,6,6,7,3,1,4,2,2,88,7,5,6,6,6,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
4/22/23 11:23,4/22/23 11:38,100,906,1,4/22/23 11:38,EN,0.800000012,2,NA,56,1,5,1,1,1,NA,2,4,2,NA,NA,3,NA,NA,NA,NA,1,NA,1,4,1,4,1,4,50,5,1,7,4,3,1,1,1,4,4,5,3,2,2,1,3,70,7,4,7,7,7,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control
4/22/23 11:44,4/22/23 11:50,100,384,1,4/22/23 11:50,EN,1,2,NA,20,2,3,1,1,1,NA,1,5,2,NA,NA,2,1,NA,NA,NA,NA,NA,6,2,4,5,3,2,76,3,2,3,6,5,5,7,6,2,6,5,6,5,4,2,6,82,3,2,5,6,3,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/22/23 12:08,4/22/23 12:11,100,196,1,4/22/23 12:12,EN,0.899999976,2,NA,24,1,5,1,1,1,NA,1,4,4,Slightly Conservative,NA,5,1,NA,NA,NA,NA,NA,7,6,1,1,1,1,45,7,1,7,5,5,1,7,1,7,1,7,1,1,1,1,1,65,5,7,7,1,1,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/22/23 12:05,4/22/23 12:12,100,448,1,4/22/23 12:12,EN,0.899999976,2,NA,48,2,4,1,1,2,NA,NA,5,3,NA,2,4,NA,NA,NA,NA,1,NA,2,2,2,2,2,2,55,5,1,4,4,4,2,2,2,2,3,4,2,2,4,4,3,61,5,4,4,3,4,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control
4/22/23 12:11,4/22/23 12:16,100,272,1,4/22/23 12:16,EN,0.899999976,2,NA,39,1,5,1,1,1,NA,2,2,2,NA,NA,4,NA,NA,1,NA,NA,NA,4,5,7,7,3,3,50,6,1,7,7,5,3,3,3,5,7,7,3,1,2,2,3,100,7,7,7,7,7,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
4/22/23 12:11,4/22/23 12:18,100,406,1,4/22/23 12:18,EN,1,2,NA,49,1,3,1,1,1,NA,2,5,4,apolitical,NA,4,NA,NA,1,NA,NA,NA,7,1,5,4,1,4,0,7,1,6,7,4,5,7,7,6,7,7,4,1,2,2,3,85,6,7,7,5,6,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
4/22/23 12:27,4/22/23 12:35,100,473,1,4/22/23 12:35,EN,0.899999976,2,NA,46,1,5,2,1,1,NA,2,5,2,NA,NA,2,NA,NA,NA,NA,1,NA,3,4,3,4,3,4,50,5,1,1,4,5,2,2,2,2,3,6,3,3,3,3,3,50,4,4,4,4,4,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control
4/22/23 12:33,4/22/23 12:41,100,486,1,4/22/23 12:41,EN,1,2,NA,38,2,4,1,1,1,NA,2,5,2,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,1,1,1,1,61,3,2,1,5,6,1,1,1,1,5,5,4,3,3,2,3,82,6,6,6,6,6,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control
4/22/23 12:42,4/22/23 12:46,100,253,1,4/22/23 12:46,EN,0.899999976,2,NA,42,2,4,1,1,2,NA,NA,4,2,NA,NA,1,NA,NA,1,NA,NA,NA,5,4,7,7,1,1,0,7,1,1,7,3,5,5,6,6,7,7,2,1,2,1,1,100,7,6,7,7,7,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
4/22/23 12:43,4/22/23 12:46,100,231,1,4/22/23 12:46,EN,1,2,NA,43,2,5,1,1,1,NA,2,3,2,NA,NA,3,NA,NA,NA,NA,1,NA,1,2,2,2,4,4,70,2,2,5,5,5,1,1,1,5,4,4,4,4,4,2,4,60,4,4,5,5,5,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control
4/22/23 12:40,4/22/23 12:50,100,612,1,4/22/23 12:50,EN,1,2,NA,37,1,5,2,1,1,NA,1,6,1,NA,NA,1,1,NA,NA,NA,NA,NA,7,7,1,1,1,1,30,4,2,7,4,1,7,7,5,7,1,7,1,1,1,1,1,50,4,4,4,3,3,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/22/23 12:46,4/22/23 12:51,100,324,1,4/22/23 12:51,EN,0.899999976,2,NA,33,2,3,1,1,1,NA,1,7,3,NA,2,3,1,NA,NA,NA,NA,NA,4,7,2,2,1,1,13,6,1,7,4,1,6,6,6,7,3,7,1,2,2,3,2,26,3,3,5,4,5,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/22/23 12:50,4/22/23 12:54,100,241,1,4/22/23 12:54,EN,1,2,NA,40,2,5,1,1,1,NA,2,1,2,NA,NA,4,1,NA,NA,NA,NA,NA,7,7,4,4,1,1,1,7,1,7,6,4,7,7,7,7,4,7,1,1,1,1,1,25,4,4,4,4,4,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/22/23 12:52,4/22/23 12:57,100,296,1,4/22/23 12:57,EN,1,2,NA,18,1,2,1,1,1,NA,2,5,2,NA,NA,4,NA,NA,NA,NA,1,NA,1,4,1,2,1,5,75,4,2,4,5,5,1,1,1,2,3,4,4,4,3,2,4,79,5,4,4,4,4,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control
4/22/23 12:56,4/22/23 13:03,100,446,1,4/22/23 13:03,EN,0.800000012,2,NA,33,1,4,1,1,1,NA,2,4,3,NA,2,2,NA,NA,1,NA,NA,NA,4,3,5,5,3,3,33,2,3,6,6,6,5,5,6,7,5,5,3,1,2,1,1,85,6,6,6,6,6,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
4/22/23 13:01,4/22/23 13:05,100,223,1,4/22/23 13:05,EN,1,2,NA,38,2,5,1,1,1,NA,2,7,1,NA,NA,6,NA,NA,1,NA,NA,NA,4,4,6,6,4,4,61,7,1,4,7,4,2,2,1,7,7,7,4,1,1,1,4,95,7,7,7,7,7,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
4/22/23 13:07,4/22/23 13:09,100,123,1,4/22/23 13:09,EN,1,2,NA,21,2,3,1,1,1,NA,2,5,2,NA,NA,3,1,NA,NA,NA,NA,NA,3,3,5,4,4,6,62,6,1,6,3,5,4,6,6,6,3,3,1,1,1,1,1,42,4,5,5,5,4,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/22/23 13:00,4/22/23 13:10,100,547,1,4/22/23 13:10,EN,1,2,NA,49,2,2,1,1,2,NA,NA,7,3,NA,1,6,NA,NA,NA,NA,1,NA,4,4,2,2,1,1,28,2,2,7,3,4,1,1,1,1,1,5,2,2,2,2,2,57,5,5,5,5,4,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control
4/22/23 13:25,4/22/23 13:27,100,156,1,4/22/23 13:27,EN,1,2,NA,50,2,5,1,1,1,NA,1,7,1,NA,NA,5,NA,NA,1,NA,NA,NA,6,4,7,7,1,1,50,7,1,7,7,5,1,1,1,4,7,6,1,1,4,1,3,100,7,7,7,7,7,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
4/22/23 13:32,4/22/23 13:36,100,204,1,4/22/23 13:36,EN,1,2,NA,24,1,5,1,1,1,NA,2,7,3,NA,2,4,NA,NA,NA,NA,1,NA,4,4,3,3,3,3,50,5,1,5,3,5,1,1,1,1,3,5,4,2,2,5,3,64,6,4,5,2,2,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control
4/22/23 13:41,4/22/23 13:48,100,382,1,4/22/23 13:48,EN,1,2,NA,50,2,3,1,1,1,NA,2,4,2,NA,NA,2,1,NA,NA,NA,NA,NA,6,5,5,6,1,2,20,7,1,6,6,7,5,6,5,3,7,7,2,1,4,4,2,90,6,6,6,7,6,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/22/23 14:10,4/22/23 14:14,100,233,1,4/22/23 14:14,EN,0.899999976,2,NA,75,2,5,1,1,2,NA,NA,3,2,NA,NA,1,NA,NA,1,NA,NA,NA,7,7,7,7,1,1,0,7,1,7,7,4,4,5,5,6,7,7,1,1,1,1,1,76,6,7,7,7,7,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
4/22/23 14:44,4/22/23 14:48,100,237,1,4/22/23 14:48,EN,1,2,NA,31,2,3,1,1,1,NA,2,5,2,NA,NA,4,NA,NA,NA,NA,1,NA,1,4,4,4,4,4,75,3,1,6,4,6,1,1,1,1,6,6,6,5,5,5,5,82,5,5,4,4,4,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control
4/22/23 14:47,4/22/23 15:01,100,852,1,4/22/23 15:01,EN,0.899999976,2,NA,33,1,5,2,1,1,NA,1,6,2,NA,NA,5,1,NA,NA,NA,NA,NA,7,7,3,3,7,7,10,2,1,7,5,4,6,6,6,7,6,6,3,3,3,4,3,71,6,6,6,4,5,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/22/23 15:02,4/22/23 15:08,100,379,1,4/22/23 15:09,EN,1,2,NA,46,1,5,1,1,1,NA,2,6,2,NA,NA,3,NA,NA,1,NA,NA,NA,1,4,7,7,1,1,15,7,1,7,7,5,5,6,6,6,7,6,1,1,1,1,1,85,7,7,7,7,7,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
4/22/23 15:22,4/22/23 15:26,100,266,1,4/22/23 15:26,EN,1,2,NA,42,1,4,1,1,2,NA,NA,3,2,NA,NA,1,1,NA,NA,NA,NA,NA,7,7,5,5,1,1,1,7,1,7,6,6,7,7,7,5,5,7,1,1,2,3,1,78,6,7,7,5,6,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/22/23 16:16,4/22/23 16:22,100,322,1,4/22/23 16:22,EN,1,9,NA,21,1,2,1,1,11,NA,NA,3,1,NA,NA,5,NA,NA,NA,NA,1,NA,1,4,2,4,2,4,70,2,2,4,4,6,1,1,1,1,6,6,6,6,2,6,6,80,5,5,5,5,5,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control
4/22/23 16:17,4/22/23 16:22,100,302,1,4/22/23 16:22,EN,1,2,NA,36,2,5,1,1,1,NA,2,7,2,NA,NA,2,NA,NA,NA,NA,1,NA,5,5,4,5,2,2,42,6,1,6,6,5,2,3,3,2,5,5,3,3,3,3,3,77,6,6,5,6,5,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control
4/22/23 16:34,4/22/23 16:36,100,121,1,4/22/23 16:36,EN,1,2,NA,26,2,5,1,1,1,NA,2,5,2,NA,NA,3,2,1,NA,NA,NA,NA,5,4,4,5,3,3,49,4,1,6,3,3,4,4,4,5,3,4,3,5,3,3,3,54,4,4,6,5,6,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/22/23 17:09,4/22/23 17:15,100,339,1,4/22/23 17:15,EN,1,2,NA,20,1,4,1,1,1,NA,2,6,1,NA,NA,4,NA,NA,1,NA,NA,NA,6,6,7,7,4,4,70,7,1,6,7,5,1,6,3,5,7,7,6,4,4,1,7,96,7,7,7,7,7,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
4/22/23 17:14,4/22/23 17:17,100,181,1,4/22/23 17:17,EN,1,2,NA,34,1,4,1,1,1,NA,2,7,1,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,1,1,1,1,50,4,2,7,4,4,1,1,1,1,4,4,4,4,4,4,4,50,4,4,4,4,4,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control
4/22/23 17:17,4/22/23 17:31,100,841,1,4/22/23 17:31,EN,1,2,NA,24,2,5,1,1,10,NA,NA,3,2,NA,NA,2,1,NA,NA,NA,NA,NA,7,6,4,6,1,1,26,6,1,7,6,4,5,6,7,5,7,7,2,2,5,3,2,81,7,6,6,6,6,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/22/23 17:18,4/22/23 17:39,100,1210,1,4/22/23 17:39,EN,0.800000012,2,NA,52,2,5,1,1,1,NA,2,5,2,NA,NA,2,NA,NA,1,NA,NA,NA,5,5,5,6,5,5,35,7,1,7,2,2,6,6,6,6,2,6,2,3,3,4,4,30,3,3,2,2,3,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
4/22/23 18:07,4/22/23 18:11,100,213,1,4/22/23 18:11,EN,0.800000012,2,NA,28,2,3,1,1,1,NA,2,5,3,NA,1,4,NA,NA,1,NA,NA,NA,4,4,7,7,4,4,93,4,1,6,7,6,1,1,1,4,7,4,4,3,2,1,4,69,4,3,4,5,6,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
4/22/23 18:04,4/22/23 18:11,100,409,1,4/22/23 18:11,EN,1,2,NA,54,2,5,1,1,1,NA,2,2,2,NA,NA,1,NA,NA,NA,NA,1,NA,5,4,5,4,2,2,10,6,1,6,7,5,3,2,4,3,7,7,1,1,1,1,1,90,6,6,6,6,6,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control
4/22/23 18:11,4/22/23 18:13,100,149,1,4/22/23 18:13,EN,1,2,NA,44,2,5,1,1,2,NA,NA,6,3,NA,1,4,1,NA,NA,NA,NA,NA,6,6,4,4,1,1,49,4,3,7,4,4,4,4,4,4,4,6,1,1,4,4,1,98,6,6,6,4,4,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/22/23 18:31,4/22/23 18:34,100,167,1,4/22/23 18:34,EN,1,2,NA,47,2,5,1,1,2,NA,NA,5,3,NA,1,4,NA,NA,NA,NA,1,NA,3,3,3,4,3,4,100,4,2,4,4,6,1,1,1,1,4,4,4,4,4,4,4,100,4,4,4,4,4,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control
4/22/23 18:40,4/22/23 18:45,100,248,1,4/22/23 18:45,EN,1,2,NA,39,2,2,1,1,1,NA,2,7,2,NA,NA,5,NA,NA,1,NA,NA,NA,4,5,7,7,4,5,85,4,1,4,6,5,1,2,2,4,7,5,5,2,2,1,5,90,5,4,6,7,6,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
4/22/23 18:49,4/22/23 18:57,100,484,1,4/22/23 18:57,EN,1,2,NA,51,2,5,1,1,2,NA,NA,6,2,NA,NA,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,0,7,1,7,1,2,7,7,1,7,4,7,1,1,1,1,1,50,3,6,6,6,6,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/22/23 20:08,4/22/23 20:12,100,266,1,4/22/23 20:12,EN,0.800000012,2,NA,37,1,3,1,1,11,NA,NA,2,2,NA,NA,3,1,NA,NA,NA,NA,NA,7,7,4,4,1,1,2,7,1,7,7,1,7,7,6,6,5,7,1,1,1,1,1,93,7,7,7,7,7,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/22/23 20:43,4/22/23 20:48,100,307,1,4/22/23 20:48,EN,1,2,NA,47,2,5,1,1,1,NA,2,5,1,NA,NA,5,NA,NA,NA,NA,1,NA,1,5,4,4,1,3,40,6,3,6,5,3,4,3,3,3,4,5,3,2,2,2,3,71,6,2,6,3,5,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control
4/22/23 20:46,4/22/23 20:51,100,351,1,4/22/23 20:51,EN,1,2,NA,54,2,5,1,1,1,NA,2,4,2,NA,NA,4,NA,NA,NA,NA,1,NA,1,1,1,1,1,1,32,5,1,5,4,5,2,2,2,2,3,1,1,1,1,1,1,38,4,1,1,1,1,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control
4/22/23 20:48,4/22/23 20:52,100,239,1,4/22/23 20:52,EN,1,2,NA,37,2,6,1,1,1,NA,1,5,2,NA,NA,2,NA,NA,1,NA,NA,NA,4,3,7,5,2,2,28,7,1,6,7,4,3,5,6,6,7,5,2,1,3,1,2,88,6,6,5,7,6,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
4/22/23 21:14,4/22/23 21:17,100,159,1,4/22/23 21:17,EN,1,2,NA,24,2,3,1,1,1,NA,1,4,3,NA,1,4,NA,NA,1,NA,NA,NA,4,1,4,3,5,2,46,4,3,2,6,4,1,7,1,1,6,4,4,4,4,4,4,58,4,4,4,4,4,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
4/22/23 21:26,4/22/23 21:30,100,282,1,4/22/23 21:30,EN,1,2,NA,39,1,6,1,1,2,NA,NA,3,2,NA,NA,3,1,NA,NA,NA,NA,NA,6,7,1,1,1,1,19,7,1,7,6,4,4,4,5,5,4,7,1,1,2,1,1,61,5,5,6,5,7,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/22/23 22:19,4/22/23 22:31,100,686,1,4/22/23 22:31,EN,1,2,NA,50,2,3,1,1,1,NA,2,4,2,NA,NA,3,NA,NA,NA,NA,1,NA,3,5,3,4,4,5,55,5,1,3,5,4,2,2,2,3,4,4,4,3,4,3,4,70,4,4,5,4,5,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control
4/22/23 22:28,4/22/23 22:32,100,242,1,4/22/23 22:32,EN,0.899999976,2,NA,21,2,2,1,1,1,NA,2,5,2,NA,NA,2,1,NA,NA,NA,NA,NA,6,6,4,3,1,1,5,7,1,7,5,1,6,6,7,7,5,7,1,1,1,1,1,50,4,7,7,5,5,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/22/23 23:00,4/22/23 23:07,100,393,1,4/22/23 23:07,EN,1,2,NA,67,2,6,1,1,2,NA,NA,6,2,NA,NA,1,NA,NA,1,NA,NA,NA,3,4,6,6,3,4,50,2,2,3,6,5,2,2,2,3,6,4,4,3,2,1,4,70,6,5,5,6,6,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
4/23/23 0:47,4/23/23 0:50,100,180,1,4/23/23 0:50,EN,1,2,NA,29,1,4,1,1,1,NA,2,4,2,NA,NA,2,NA,NA,1,NA,NA,NA,4,5,7,7,4,3,16,6,1,7,6,4,1,1,5,3,7,7,4,4,4,1,4,2,2,5,5,7,6,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
4/23/23 1:48,4/23/23 1:53,100,343,1,4/23/23 1:53,EN,0.899999976,2,NA,21,2,3,1,1,1,NA,2,2,2,NA,NA,1,NA,NA,NA,NA,1,NA,2,2,3,4,4,4,44,6,1,6,6,6,2,4,4,5,7,7,3,2,1,3,3,90,6,5,5,6,5,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control
4/23/23 2:23,4/23/23 2:28,100,267,1,4/23/23 2:28,EN,1,2,NA,39,1,6,1,1,1,NA,1,5,1,NA,NA,7,1,NA,NA,NA,NA,NA,5,6,4,7,5,6,62,5,1,5,6,5,3,5,2,5,6,4,5,2,3,5,2,72,4,2,6,4,5,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/23/23 3:08,4/23/23 3:11,100,149,1,4/23/23 3:11,EN,1,2,NA,47,1,6,1,1,2,NA,NA,4,1,NA,NA,7,NA,NA,NA,NA,1,NA,7,5,3,5,4,6,55,7,1,6,7,6,2,1,3,3,6,3,6,4,3,4,5,71,6,6,5,7,4,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control
4/23/23 3:25,4/23/23 3:32,100,430,1,4/23/23 3:32,EN,0.899999976,1,NA,65,1,7,1,1,1,NA,1,7,2,NA,NA,1,1,NA,NA,NA,NA,NA,6,5,6,5,5,3,55,1,2,6,7,6,4,6,5,5,6,5,6,4,4,5,6,55,6,5,6,5,5,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/23/23 3:57,4/23/23 4:03,100,359,1,4/23/23 4:03,EN,1,2,NA,48,1,2,1,1,1,NA,2,5,3,NA,2,4,NA,NA,4,1,NA,NA,5,4,5,5,3,6,50,3,2,4,6,5,3,3,4,3,6,5,5,3,3,2,4,58,4,4,4,5,5,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
4/23/23 4:38,4/23/23 4:49,100,673,1,4/23/23 4:49,EN,0.800000012,2,NA,48,1,5,1,1,1,NA,2,4,3,NA,2,4,1,NA,NA,NA,NA,NA,5,5,3,4,3,4,60,4,2,5,4,4,5,4,4,5,4,6,4,4,4,4,4,58,5,6,6,5,5,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White
4/23/23 5:31,4/23/23 5:38,100,452,1,4/23/23 5:38,EN,1,2,NA,54,1,3,1,1,1,NA,2,6,2,NA,NA,4,NA,NA,NA,NA,1,NA,1,1,1,1,1,1,49,4,3,7,3,4,4,4,4,5,6,6,2,1,6,5,4,88,6,7,6,6,6,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control
4/23/23 5:46,4/23/23 5:55,100,547,1,4/23/23 5:55,EN,1,2,NA,47,1,5,2,1,1,NA,1,7,2,NA,NA,2,NA,NA,1,NA,NA,NA,2,3,7,7,2,2,71,7,1,5,7,7,1,1,1,1,7,7,7,3,2,1,7,96,7,7,6,7,6,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
4/23/23 6:32,4/23/23 6:39,100,434,1,4/23/23 6:39,EN,NA,2,NA,25,1,2,1,1,2,NA,NA,6,3,NA,2,4,NA,NA,1,NA,NA,NA,5,5,6,6,2,1,60,7,1,6,7,5,1,7,5,7,7,7,2,1,5,1,5,100,7,7,7,7,7,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian
