StartDate,EndDate,Progress,Duration..in.seconds.,Finished,RecordedDate,UserLanguage,Q_RecaptchaScore,race,race_10_TEXT,age,gender,edu,usa,eng,rel_aff,rel_aff_13_TEXT,evang,religio,polaff,polaff_4_TEXT,pol_rd,ideo,CN_1,CN_2,CN_3,CN_4,CN_5,CN_6,SLB_12,SLB_11,SLB_10,SLB_9,SLB_8,SLB_7,SLB_6,SLB_5,SLB_4,SLB_3,SLB_2,SLB_1,reflect,manchk,WhiteBias_Concern,RelFreedom_Concern,ChristBias_Concern,AP_THERM._1,AP_ELECT,OCI_1,OCI_2,OCI_3,OCI_4,PBOC_1,PBOC_2,PBOC_3,PBOC_4,Fight4Christian,Fight4White,Fight4Black,Fight4Muslims,Fight4Jews,Fight4NonRelig,Fight4Latin,AP_POLID,AP_GEN_1,AP_IDEO,AP_RACE_1,AP_RELAFF_1,ATTCHK,PQ_RACE_1,PQ_RACE_2,PQ_RACE_3,PQ_LGBT_4,PQ_LGBT_5,PQ_LGBT_6,PQ_REL_7,PQ_REL_8,PQ_REL_9,PQ_REL_10,PQ_REL_11,PQ_N_12,PQ_N_13,PQ_N_14,PQ_N_15,Q114,FL_6_DO,PerceivedBias_DO,PolControversial,SpeechOffensive,Condition,Condition_AWB,Condition_ACB
2/6/23 13:34,2/6/23 13:44,100,614,1,2/6/23 13:44,EN,1,1,NA,62,2,5,1,1,3,NA,NA,1,2,NA,NA,3,1,2,2,2,1,7,5,5,3,4,5,5,4,5,5,6,2,3,The candidate want to stop attacks on religious freedom.,1,5,7,5,35,4,5,5,5,5,5,3,5,5,5,5,3,2,2,2,3,1,5,6,6,6,7,3,2,4,3,2,2,4,7,7,5,1,4,4,4,4,NA,Condition3:ReligiousFreedom,PBW_1|PBC_1|PBRF_1,5,5,Rel_Freedom,Rel_Freedom,Rel_Freedom
2/6/23 13:14,2/6/23 13:44,100,1787,1,2/6/23 13:44,EN,0.899999976,1,NA,40,2,5,1,1,1,NA,2,5,1,NA,NA,4,6,6,5,5,6,3,4,4,3,5,4,3,6,7,4,4,4,4,The country was founded on christian values and now talking about it makes you look like a bigot,1,5,4,5,53,5,3,4,2,5,3,5,3,4,5,6,5,4,4,3,5,2,4,5,4,5,7,5,4,5,6,4,3,3,5,4,4,3,4,5,7,5,Thanks for this survey.,Condition2:ChristianBias,PBRF_1|PBW_1|PBC_1,3.25,3.5,Anti-Christian,Anti-Christian,Anti-Christian
2/6/23 13:32,2/6/23 13:44,100,694,1,2/6/23 13:44,EN,0.899999976,1,NA,69,2,4,1,1,1,NA,1,6,3,NA,1,7,6,6,6,6,4,1,3,5,4,3,5,5,6,6,6,4,2,5,Bias against white Europeans on the United States and their being described as racist,1,7,1,1,49,2,4,5,4,6,6,4,5,5,2,7,2,2,2,4,2,4,7,4,7,1,7,6,2,2,2,2,2,2,4,4,6,4,4,4,4,4,NA,Condition1:WhiteBias,PBRF_1|PBW_1|PBC_1,5,4.75,Anti-White,Anti-White,Anti-White
2/6/23 13:30,2/6/23 13:44,100,849,1,2/6/23 13:44,EN,0.899999976,1,NA,55,1,2,1,1,1,NA,1,5,1,NA,NA,5,5,5,6,6,7,5,7,7,3,3,5,4,5,5,5,5,4,3,No opinion,1,4,5,4,53,4,4,5,4,5,5,4,4,5,5,5,5,4,4,4,5,3,4,4,6,6,7,2,2,5,2,1,1,5,5,2,5,2,2,6,2,3,NA,Condition4:Economy(Control) ,PBC_1|PBW_1|PBRF_1,4.5,4.5,Control,Control,Control
2/6/23 13:35,2/6/23 13:44,100,549,1,2/6/23 13:44,EN,1,1,NA,72,2,5,1,1,2,NA,NA,5,3,NA,1,2,4,5,6,6,6,6,5,6,5,5,3,5,6,6,4,3,4,2,The inequality of white and order ethnic groups,1,4,4,3,75,6,2,2,1,5,4,4,4,4,4,5,4,4,4,4,4,3,6,2,4,4,7,6,4,4,4,4,4,5,5,5,4,4,4,4,4,4,No,Condition1:WhiteBias,PBRF_1|PBW_1|PBC_1,4,2.5,Anti-White,Anti-White,Anti-White
2/6/23 13:33,2/6/23 13:44,100,674,1,2/6/23 13:44,EN,0.899999976,1,NA,60,1,2,1,1,3,NA,NA,7,1,NA,NA,7,7,7,7,7,7,4,6,5,4,6,2,2,7,7,5,2,3,6,That Christians are being discriminated against and need to fight back.,1,2,7,7,100,7,1,3,1,1,3,6,5,3,7,4,4,1,1,1,4,1,6,7,6,7,7,6,2,4,4,2,2,2,6,2,2,2,2,4,3,2,NA,Condition2:ChristianBias,PBW_1|PBRF_1|PBC_1,3.25,1.5,Anti-Christian,Anti-Christian,Anti-Christian
2/6/23 13:35,2/6/23 13:44,100,571,1,2/6/23 13:44,EN,1,1,NA,75,3,2,1,1,2,NA,NA,6,1,NA,NA,7,7,7,7,7,7,7,6,6,5,5,5,5,3,6,5,5,4,2,Our religion should be a person choice with freedom to choose,1,3,4,4,62,4,5,3,4,4,5,5,4,5,4,3,6,1,2,3,2,2,5,3,4,5,7,3,4,4,4,3,3,3,3,3,5,4,3,5,3,5,NA,Condition3:ReligiousFreedom,PBC_1|PBRF_1|PBW_1,4.25,4,Rel_Freedom,Rel_Freedom,Rel_Freedom
2/6/23 13:18,2/6/23 13:45,100,1574,1,2/6/23 13:45,EN,1,1,NA,71,2,6,1,1,1,NA,1,7,1,NA,NA,6,3,5,6,7,4,3,6,6,4,3,4,5,5,5,4,4,3,4,Candidate said most pressing issue was religious freedom and that our country was founded on that principle. Religious people today are afraid to express views publicly for fear of punishment.,1,2,4,4,50,4,2,3,3,5,6,4,6,4,4,4,4,4,4,4,4,1,4,6,4,5,7,4,2,3,4,1,1,4,6,2,4,1,4,4,4,4,I think this survey was highly biased itself by the way the questions were raised. As a participant i felt forced to take a view without adequate information. Please do better. This is how misinformation and skewed polls are started and maintained. Very polarizing survey.,Condition3:ReligiousFreedom,PBRF_1|PBC_1|PBW_1,5,3.25,Rel_Freedom,Rel_Freedom,Rel_Freedom
2/6/23 13:34,2/6/23 13:45,100,643,1,2/6/23 13:45,EN,0.899999976,1,NA,62,1,3,1,1,1,NA,1,5,1,NA,NA,7,7,7,7,7,7,1,3,5,6,5,4,3,7,7,4,3,4,4,The perceived problems in the country.,1,5,4,4,71,5,2,2,2,1,1,5,1,1,5,4,4,4,4,4,4,1,5,7,5,7,7,4,3,6,5,2,2,4,4,4,4,2,2,5,3,1,NA,Condition4:Economy(Control) ,PBC_1|PBRF_1|PBW_1,1.5,1.75,Control,Control,Control
2/6/23 13:30,2/6/23 13:45,100,942,1,2/6/23 13:45,EN,1,1,NA,48,2,2,1,1,2,NA,NA,7,2,NA,NA,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,america is a great country,1,7,7,7,51,4,4,4,4,4,4,4,4,4,7,7,7,7,7,7,7,2,4,7,4,7,7,4,1,7,1,1,1,4,7,7,7,1,1,7,1,7,NA,Condition4:Economy(Control) ,PBW_1|PBRF_1|PBC_1,4,4,Control,Control,Control
2/6/23 13:28,2/6/23 13:45,100,1047,1,2/6/23 13:45,EN,1,1,NA,72,1,5,1,1,2,NA,NA,5,3,NA,1,5,3,5,5,5,4,5,7,5,5,5,4,5,4,5,4,3,4,5,Politicians and the country’s value are leaning against white people,1,6,3,4,61,4,3,3,3,5,5,5,4,5,7,7,4,2,4,3,4,1,7,7,7,7,7,5,1,2,2,1,2,1,7,3,5,3,1,3,1,3,Wish you woul do same questions for the other ethnic groups to see how they perceive all other groups. I guess I am saying that I felt this survey was somewhat biased in itself,Condition1:WhiteBias,PBW_1|PBRF_1|PBC_1,4.25,3.5,Anti-White,Anti-White,Anti-White
2/6/23 13:30,2/6/23 13:45,100,950,1,2/6/23 13:45,EN,1,1,NA,72,1,6,1,1,2,NA,NA,1,2,NA,NA,1,2,2,4,4,1,4,5,5,5,3,2,3,6,6,4,1,4,1,Some white people feel that if they express their feelings that others are receiving special treatment that they will be labeled as racist.,1,6,2,2,25,5,6,5,6,7,7,4,7,7,4,7,1,1,2,2,1,1,6,7,7,4,7,1,1,1,2,1,1,2,6,5,5,1,2,4,2,1,NA,Condition1:WhiteBias,PBC_1|PBW_1|PBRF_1,6.25,6,Anti-White,Anti-White,Anti-White
2/6/23 13:29,2/6/23 13:45,100,988,1,2/6/23 13:45,EN,1,1,NA,68,1,6,1,1,2,NA,NA,6,1,NA,NA,5,2,3,5,5,4,6,5,5,3,4,5,5,4,5,6,4,2,4,Typical reactionary crap about how we are persecuted as white people and are part of a privileged majority.,1,3,4,4,9,1,6,6,5,5,6,2,7,6,5,5,2,2,2,3,3,1,6,7,7,7,7,3,2,2,2,2,1,2,7,4,6,1,3,4,2,2,Incredibly biased survey that left no latitude for the responder.,Condition1:WhiteBias,PBW_1|PBC_1|PBRF_1,6.25,5.5,Anti-White,Anti-White,Anti-White
2/6/23 13:32,2/6/23 13:46,100,796,1,2/6/23 13:46,EN,0.899999976,1,NA,73,2,4,1,1,1,NA,1,5,2,NA,NA,3,7,7,7,7,7,6,7,7,4,4,5,5,5,5,6,5,4,4,The United States shows prejudice against white people,1,4,4,4,70,4,4,4,5,6,4,5,4,5,6,6,6,6,6,6,6,1,6,5,6,5,7,5,5,5,6,6,6,4,4,4,5,5,5,5,6,6,Survey was a okay the way it was thank you very much for your input for us it's quite eye-opening,Condition1:WhiteBias,PBW_1|PBC_1|PBRF_1,4,4.75,Anti-White,Anti-White,Anti-White
2/6/23 13:34,2/6/23 13:46,100,722,1,2/6/23 13:46,EN,1,1,NA,60,1,5,1,1,1,NA,2,7,1,NA,NA,6,4,5,6,6,5,4,2,3,6,5,2,2,7,7,2,2,3,2,The candidate’s opinion is that white people are facing harsh racism today.,1,7,6,6,70,1,2,6,3,6,6,2,6,5,6,7,4,4,4,4,4,1,6,7,7,5,7,2,2,4,4,1,1,4,4,2,3,3,2,6,2,2,Thanks for the opportunity,Condition1:WhiteBias,PBC_1|PBRF_1|PBW_1,5.75,4.25,Anti-White,Anti-White,Anti-White
2/6/23 13:26,2/6/23 13:46,100,1176,1,2/6/23 13:46,EN,1,1,NA,66,1,5,1,1,2,NA,NA,5,1,NA,NA,7,7,7,7,7,7,1,5,1,7,6,6,5,7,7,3,1,1,4,Christians are being discriminated against and attacked by woke society members,1,1,7,7,90,7,1,1,1,1,1,7,1,1,7,7,7,7,7,7,7,1,4,7,4,7,7,1,1,7,1,1,1,7,7,1,1,4,1,4,4,1,NA,Condition2:ChristianBias,PBC_1|PBW_1|PBRF_1,1,1,Anti-Christian,Anti-Christian,Anti-Christian
2/6/23 13:30,2/6/23 13:46,100,967,1,2/6/23 13:46,EN,1,1,NA,63,2,2,1,1,3,NA,NA,4,2,NA,NA,1,1,1,1,1,1,7,7,7,1,1,7,7,2,2,7,7,2,4,A brief summary is that white people are somehow mistreated in this society which is complete bull crap,1,7,1,1,NA,1,7,7,7,7,7,1,7,7,1,7,1,1,1,1,1,1,7,7,7,4,7,7,7,7,1,7,7,1,1,7,1,7,7,7,4,7,NA,Condition1:WhiteBias,PBRF_1|PBW_1|PBC_1,7,7,Anti-White,Anti-White,Anti-White
2/6/23 13:35,2/6/23 13:46,100,684,1,2/6/23 13:46,EN,1,1,NA,70,2,5,1,1,1,NA,1,7,3,NA,1,7,7,7,7,7,7,7,7,7,2,5,3,3,5,6,5,3,5,3,The statement was about Christian status in the US.,1,4,4,7,71,2,2,5,3,3,3,5,5,5,7,5,5,3,5,3,3,1,5,5,4,5,7,5,3,3,3,3,3,2,7,3,5,1,5,5,3,5,shorter surveys at a time,Condition2:ChristianBias,PBC_1|PBRF_1|PBW_1,4,3.25,Anti-Christian,Anti-Christian,Anti-Christian
2/6/23 13:27,2/6/23 13:46,100,1177,1,2/6/23 13:46,EN,1,1,NA,66,2,2,1,1,3,NA,NA,5,3,NA,1,6,4,4,6,6,6,1,6,5,6,5,1,1,7,7,4,1,1,4,being a christian is bad  This must stop   christianity is a part of being  American.,1,3,4,4,30,5,6,6,5,4,6,2,6,6,1,2,5,5,2,4,6,2,2,1,4,3,7,5,6,6,6,6,6,6,3,6,5,6,7,6,7,6,NA,Condition2:ChristianBias,PBRF_1|PBC_1|PBW_1,6,5.25,Anti-Christian,Anti-Christian,Anti-Christian
2/6/23 13:35,2/6/23 13:46,100,664,1,2/6/23 13:46,EN,0.899999976,1,NA,50,2,2,1,1,3,NA,NA,7,1,NA,NA,1,1,7,1,7,1,1,7,7,7,7,7,1,7,7,7,7,1,7,No comment,1,7,7,7,100,7,7,7,4,7,4,4,4,4,7,7,1,1,1,1,1,1,7,1,7,7,7,4,4,4,4,4,4,7,7,7,7,7,1,7,1,7,NA,Condition4:Economy(Control) ,PBW_1|PBC_1|PBRF_1,4,6.25,Control,Control,Control
2/6/23 13:27,2/6/23 13:46,100,1140,1,2/6/23 13:46,EN,0.899999976,1,NA,62,1,5,1,1,1,NA,1,6,1,NA,NA,6,5,5,5,6,6,6,6,6,5,3,3,3,6,6,1,1,6,6,White people are being attacked and are called racist if they speak about it.,1,7,1,1,80,7,2,5,2,5,5,5,5,4,6,7,5,5,6,6,6,1,4,6,5,5,7,3,2,3,5,3,1,3,5,4,4,4,4,4,4,4,NA,Condition1:WhiteBias,PBRF_1|PBC_1|PBW_1,4.25,3.5,Anti-White,Anti-White,Anti-White
2/6/23 13:29,2/6/23 13:47,100,1054,1,2/6/23 13:47,EN,0.899999976,1,NA,38,1,5,1,1,1,NA,1,6,1,NA,NA,4,7,7,5,5,7,2,4,4,6,4,6,5,6,7,2,5,4,4,That Christians are know considered the out cast.,1,4,3,4,85,6,4,5,4,4,5,4,5,4,4,5,4,3,3,5,4,1,4,3,4,4,7,4,5,6,4,1,1,4,4,4,4,4,5,6,1,7,NA,Condition2:ChristianBias,PBC_1|PBW_1|PBRF_1,4.5,4.25,Anti-Christian,Anti-Christian,Anti-Christian
2/6/23 13:32,2/6/23 13:47,100,920,1,2/6/23 13:47,EN,1,1,NA,29,2,5,1,1,1,NA,1,5,1,NA,NA,6,4,4,5,5,4,6,5,6,2,2,4,4,5,6,5,3,3,4,That they want to be able to talk about their christian values without being shunned for it or feeling like they shouldn't share their values in a positive way,1,5,7,7,89,6,2,5,2,2,4,6,4,4,7,7,7,7,7,7,6,1,4,4,4,7,7,4,4,6,6,4,2,6,6,4,4,4,4,6,6,4,Nice survey liked the way the question were phrased,Condition2:ChristianBias,PBW_1|PBRF_1|PBC_1,3.5,2.75,Anti-Christian,Anti-Christian,Anti-Christian
2/6/23 13:17,2/6/23 13:47,100,1827,1,2/6/23 13:47,EN,1,1,NA,60,2,4,1,1,1,NA,1,6,1,NA,NA,6,1,6,6,6,5,4,6,3,5,3,2,5,6,6,3,2,2,3,Now it is unpopular to be white. Express your opinion and you get labeled a racist even if race had nothing to do with it.,1,7,4,7,80,4,1,2,1,5,5,6,5,6,5,6,3,2,5,2,4,4,5,5,5,5,7,1,2,4,3,1,1,4,4,2,5,2,2,2,1,1,Interesting survey. You examine some powerful issues currently dividing our nation.,Condition1:WhiteBias,PBC_1|PBW_1|PBRF_1,4.5,2.25,Anti-White,Anti-White,Anti-White
2/6/23 13:35,2/6/23 13:48,100,770,1,2/6/23 13:48,EN,0.899999976,1,NA,62,2,3,1,1,1,NA,1,7,2,NA,NA,4,4,7,7,7,7,7,6,5,2,2,6,6,6,3,6,4,3,4,The person being interviewed was making his case against race,1,7,1,1,6,1,7,7,7,2,6,1,6,7,1,7,1,1,1,1,1,1,4,7,7,1,7,1,1,1,7,1,1,1,1,7,1,1,1,1,6,1,NA,Condition1:WhiteBias,PBW_1|PBRF_1|PBC_1,6.5,5.75,Anti-White,Anti-White,Anti-White
2/6/23 13:38,2/6/23 13:48,100,603,1,2/6/23 13:48,EN,0.899999976,1,NA,76,1,2,1,1,3,NA,NA,7,1,NA,NA,7,1,1,1,6,1,1,1,1,7,6,1,1,1,1,1,1,7,4,the country was on principle and religion but a sin to live life the way you want.,1,3,5,4,50,4,4,4,4,4,5,4,4,4,3,1,7,7,7,4,7,2,2,1,2,2,7,6,5,5,7,7,7,7,7,6,7,7,6,6,5,5,NA,Condition3:ReligiousFreedom,PBC_1|PBRF_1|PBW_1,4.25,4,Rel_Freedom,Rel_Freedom,Rel_Freedom
2/6/23 13:01,2/6/23 13:48,100,2856,1,2/6/23 13:48,EN,0.899999976,1,NA,38,2,6,1,1,1,NA,1,7,3,NA,2,4,1,1,1,5,4,5,5,6,3,4,5,5,5,5,7,6,1,2,A politician sharing his point of view on white people being discriminated against,1,7,4,4,9,2,6,7,7,7,7,2,6,7,6,7,1,1,1,4,1,1,7,7,7,4,7,1,1,1,4,4,4,2,5,4,5,4,4,4,4,4,NA,Condition1:WhiteBias,PBRF_1|PBC_1|PBW_1,6.5,6.75,Anti-White,Anti-White,Anti-White
2/6/23 13:21,2/6/23 13:50,100,1706,1,2/6/23 13:50,EN,0.899999976,1,NA,69,1,6,1,2,1,NA,2,3,3,NA,NA,6,2,4,6,5,4,4,5,6,4,4,2,3,6,5,3,1,4,4,Prior freed of religion is now under attack!,1,1,2,4,49,5,3,6,5,5,2,NA,2,3,4,3,3,2,3,6,5,2,6,2,2,2,7,5,3,5,4,3,2,4,4,2,5,4,4,3,3,4,1) I find some surveys ignore a neutral or N.A. as choices  2) surveys often assume or project a prejudice in a group; Seems they endorse the concept of ALL or nothing at all. That a group of Muslims are all vicious war mongers!,Condition3:ReligiousFreedom,PBC_1|PBRF_1|PBW_1,2.333333333,4.75,Rel_Freedom,Rel_Freedom,Rel_Freedom
2/6/23 13:26,2/6/23 13:50,100,1393,1,2/6/23 13:50,EN,1,1,NA,76,1,5,1,1,1,NA,2,4,2,NA,NA,4,6,4,6,7,6,6,5,5,2,2,2,2,7,7,4,4,4,3,"Religion show be taught in schools, and maybe there won't be a big difference in education.",1,4,1,4,29,1,2,6,4,5,5,3,6,6,6,6,3,3,3,2,3,1,6,1,7,2,7,4,4,4,6,4,4,4,4,5,4,6,5,3,4,4,no,Condition2:ChristianBias,PBC_1|PBW_1|PBRF_1,5.5,4.25,Anti-Christian,Anti-Christian,Anti-Christian
2/6/23 13:39,2/6/23 13:50,100,640,1,2/6/23 13:50,EN,1,1,NA,56,1,6,1,1,3,NA,NA,7,1,NA,NA,7,7,7,7,7,5,2,4,4,7,6,3,3,7,7,4,1,1,5,It sounds like an actual politician promoting the end of reverse discrimination.,1,7,6,6,98,6,1,3,1,5,1,6,2,5,7,7,7,7,7,7,7,4,4,5,5,5,7,2,6,4,6,2,1,7,7,1,2,4,4,5,3,2,I could not fully voice because of the limited selection of responses.,Condition1:WhiteBias,PBW_1|PBRF_1|PBC_1,2.5,2.5,Anti-White,Anti-White,Anti-White
2/6/23 13:20,2/6/23 13:50,100,1839,1,2/6/23 13:50,EN,NA,1,NA,75,1,5,1,1,3,NA,NA,5,3,NA,2,5,5,5,5,5,4,7,6,6,3,3,5,3,6,6,5,4,3,4,Everyone should be allowed to practice their own religion in peace and safety.,1,1,6,1,71,5,5,4,4,4,4,4,5,4,6,4,4,3,4,2,4,1,6,4,6,5,7,3,3,3,6,2,5,3,5,4,5,2,3,4,3,3,Make this more about what people think rather than making assumptions of what others think,Condition3:ReligiousFreedom,PBW_1|PBC_1|PBRF_1,4.25,4.25,Rel_Freedom,Rel_Freedom,Rel_Freedom
2/6/23 13:36,2/6/23 13:51,100,881,1,2/6/23 13:51,EN,0.899999976,1,NA,65,1,5,1,1,3,NA,NA,6,1,NA,NA,7,1,1,7,7,4,1,6,6,5,5,2,2,6,6,4,4,4,2,Sounds like a white politician feels put upon and is buying into “woke”/communist bias designed to create division and anger in our society.,1,7,6,6,11,1,6,6,3,6,6,2,6,4,6,7,2,1,6,3,4,1,6,6,7,6,7,1,1,4,2,1,1,3,6,2,4,1,2,6,2,2,NA,Condition1:WhiteBias,PBW_1|PBRF_1|PBC_1,5.5,5.25,Anti-White,Anti-White,Anti-White
2/6/23 13:38,2/6/23 13:52,100,812,1,2/6/23 13:52,EN,1,1,NA,40,1,6,1,1,1,NA,1,7,1,NA,NA,7,4,7,7,7,7,4,5,7,3,6,2,4,7,7,3,3,4,4,The American economy is under attack and Washington isn't listening.,1,1,1,1,100,7,1,2,1,3,2,7,2,4,7,7,7,7,7,7,7,1,3,7,7,7,7,1,1,1,1,1,1,1,7,1,5,1,1,1,1,1,NA,Condition4:Economy(Control) ,PBRF_1|PBC_1|PBW_1,2.25,1.75,Control,Control,Control
2/6/23 13:26,2/6/23 13:52,100,1541,1,2/6/23 13:52,EN,1,1,NA,59,2,5,1,1,1,NA,2,1,2,NA,NA,1,1,1,4,4,1,7,7,7,1,1,5,7,5,5,7,7,1,1,That the economy is the most important issue facing the US right now.,1,7,1,7,9,4,5,5,4,5,4,3,5,6,7,7,1,1,1,1,1,1,5,7,7,7,7,4,7,7,7,7,7,4,4,7,1,7,7,4,4,7,NA,Condition4:Economy(Control) ,PBW_1|PBC_1|PBRF_1,5,4.75,Control,Control,Control
2/6/23 13:35,2/6/23 13:53,100,1037,1,2/6/23 13:53,EN,1,1,NA,51,1,1,1,1,3,NA,NA,2,2,NA,NA,2,3,4,3,3,4,7,5,2,5,5,5,5,6,6,5,4,4,5,"The politician was concerned about religious issues and freedom ,",1,5,6,6,32,3,2,2,3,4,3,4,4,5,7,7,6,1,3,1,2,1,7,7,7,7,7,4,5,6,7,3,6,2,2,4,5,6,3,6,5,7,NA,Condition3:ReligiousFreedom,PBRF_1|PBC_1|PBW_1,4,2.75,Rel_Freedom,Rel_Freedom,Rel_Freedom
2/6/23 13:42,2/6/23 13:53,100,673,1,2/6/23 13:53,EN,0.699999988,1,NA,58,2,2,1,1,2,NA,NA,6,1,NA,NA,7,7,7,7,7,7,4,2,2,4,4,2,2,6,6,2,2,5,4,That ethnically there are differences but some feel help back,1,4,4,4,54,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,7,1,1,4,4,1,1,1,7,1,4,1,1,4,1,1,None,Condition1:WhiteBias,PBRF_1|PBC_1|PBW_1,4,4,Anti-White,Anti-White,Anti-White
2/6/23 13:27,2/6/23 13:53,100,1592,1,2/6/23 13:54,EN,1,1,NA,33,2,2,1,1,1,NA,1,5,1,NA,NA,6,6,6,6,6,6,4,2,2,5,5,2,2,6,6,4,2,4,4,Religious freedom is being attacked,1,4,4,4,49,4,4,3,3,3,4,4,3,3,4,4,4,4,4,4,4,1,5,6,6,6,7,4,2,4,2,2,2,3,5,2,4,2,2,5,2,4,NA,Condition3:ReligiousFreedom,PBC_1|PBW_1|PBRF_1,3.5,3.25,Rel_Freedom,Rel_Freedom,Rel_Freedom
2/6/23 13:40,2/6/23 13:55,100,843,1,2/6/23 13:55,EN,0.899999976,1,NA,0.71,2,4,1,1,4,NA,NA,5,2,NA,NA,7,3,3,5,3,5,4,5,5,3,3,5,5,3,3,6,5,2,2,The interview is the bias against white people.,1,7,4,3,10,1,6,6,6,6,7,1,7,6,4,7,2,2,2,3,2,3,6,1,7,3,7,1,1,1,1,1,1,1,4,4,7,4,6,4,3,5,NA,Condition1:WhiteBias,PBW_1|PBC_1|PBRF_1,6.75,6,Anti-White,Anti-White,Anti-White
2/6/23 13:37,2/6/23 13:55,100,1081,1,2/6/23 13:55,EN,0.899999976,1,NA,77,1,2,1,1,2,NA,NA,4,3,NA,1,5,3,3,5,4,5,6,4,5,5,5,3,4,5,6,4,3,4,3,the person is pushing for religious freedom in the U.S. because he perceives some injustice in treatment,1,2,4,4,11,3,3,4,3,4,5,4,3,5,4,4,4,3,4,3,4,1,5,6,5,4,7,3,3,4,5,2,2,1,3,3,4,3,3,5,2,2,NA,Condition3:ReligiousFreedom,PBRF_1|PBC_1|PBW_1,4.25,3.5,Rel_Freedom,Rel_Freedom,Rel_Freedom
2/6/23 13:34,2/6/23 13:59,100,1503,1,2/6/23 13:59,EN,0.899999976,1,NA,70,2,3,1,1,1,NA,1,7,1,NA,NA,7,1,4,6,6,4,4,5,4,5,5,4,4,6,6,4,2,4,4,"This person's priority is the economy/inflation because it affects everyone, and affects most parts of people's lives.",1,4,4,4,81,5,1,1,1,1,1,6,1,1,4,4,4,4,4,4,4,1,4,6,4,4,7,4,2,4,4,1,2,4,4,2,4,4,2,4,2,4,Very deceptive.  How can you evaluate a person's responses when questions are asked that are irrelevant to the example they're given?,Condition4:Economy(Control) ,PBRF_1|PBC_1|PBW_1,1.25,1,Control,Control,Control
2/6/23 13:38,2/6/23 14:00,100,1314,1,2/6/23 14:00,EN,1,1,NA,65,1,3,1,1,1,NA,1,5,1,NA,NA,7,5,5,7,7,7,2,6,5,6,2,2,1,7,7,2,1,5,5,The speaker felt that practicing your religion is looked down on and should be able to be done in public,1,4,6,6,88,6,1,2,2,5,4,4,5,5,7,4,6,4,4,4,6,1,6,6,5,4,7,6,5,6,6,4,3,5,5,2,3,4,6,5,5,6,NA,Condition3:ReligiousFreedom,PBW_1|PBC_1|PBRF_1,4.5,2.5,Rel_Freedom,Rel_Freedom,Rel_Freedom
2/6/23 13:57,2/6/23 14:03,100,405,1,2/6/23 14:03,EN,1,1,NA,73,2,3,1,1,3,NA,NA,2,2,NA,NA,3,1,1,1,1,4,7,5,5,3,4,6,6,5,5,5,5,3,3,politician says we need to work on economic policies,1,1,1,1,71,6,1,1,1,1,1,6,1,1,7,7,7,7,7,7,7,2,4,3,4,4,7,6,6,6,6,5,5,3,3,4,2,6,5,6,3,6,NA,Condition4:Economy(Control) ,PBW_1|PBRF_1|PBC_1,1.25,1,Control,Control,Control
2/6/23 13:29,2/6/23 14:04,100,2094,1,2/6/23 14:04,EN,1,1,NA,75,2,1,1,1,13,Baspist,NA,5,1,NA,NA,2,6,6,6,6,6,4,6,6,4,3,4,6,4,6,4,4,6,4,I Don't Know,1,4,4,2,NA,5,4,5,5,4,4,4,6,4,4,4,4,1,1,3,1,1,3,2,5,5,7,4,4,4,4,4,4,4,6,4,4,4,4,4,6,4,I Don't Know,Condition1:WhiteBias,PBRF_1|PBW_1|PBC_1,4.5,4.5,Anti-White,Anti-White,Anti-White
2/6/23 13:06,2/6/23 14:05,100,3514,1,2/6/23 14:05,EN,0.899999976,1,NA,69,1,3,1,1,1,NA,1,7,3,NA,1,4,4,6,6,6,7,7,7,7,1,5,1,1,7,7,7,7,4,4,Christians are being singled out as a group that are bigots and elitest.,1,4,6,3,70,4,2,3,5,6,4,5,5,5,6,6,6,6,6,6,6,1,5,5,5,6,7,6,6,6,5,1,1,6,6,1,2,2,3,6,3,3,NA,Condition2:ChristianBias,PBC_1|PBRF_1|PBW_1,4.25,4,Anti-Christian,Anti-Christian,Anti-Christian
2/6/23 13:28,2/6/23 14:06,100,2285,1,2/6/23 14:06,EN,1,1,NA,55,1,2,1,1,2,NA,NA,5,2,NA,NA,3,2,2,6,6,6,6,6,4,4,4,6,4,6,6,4,2,4,2,We can't show what we believe in our in public without someone saying they don't want to see it in public,1,3,4,3,44,4,4,5,4,5,4,3,6,5,2,3,2,2,1,4,2,1,5,3,5,2,7,4,4,3,4,4,3,3,5,5,4,3,4,5,3,5,NA,Condition2:ChristianBias,PBRF_1|PBW_1|PBC_1,5,4.5,Anti-Christian,Anti-Christian,Anti-Christian
2/6/23 13:28,2/6/23 14:06,100,2271,1,2/6/23 14:06,EN,0.899999976,1,NA,43,1,2,1,1,1,NA,1,3,3,NA,1,1,7,7,6,7,7,4,4,2,4,4,2,2,7,7,4,4,4,4,Pretty much a political summary.,1,1,5,4,76,5,4,4,4,4,4,4,4,4,7,7,7,7,7,7,7,3,5,4,4,7,7,4,4,7,2,1,1,5,7,4,4,2,4,6,2,2,"It was fun and interesting, informative",Condition2:ChristianBias,PBW_1|PBC_1|PBRF_1,4,4,Anti-Christian,Anti-Christian,Anti-Christian
