StartDate,EndDate,Progress,Duration..in.seconds.,Finished,RecordedDate,UserLanguage,Q_RecaptchaScore,race,race_10_TEXT,age,gender,edu,usa,eng,rel_aff,rel_aff_13_TEXT,evang,religio,polaff,polaff_4_TEXT,pol_rd,ideo,manchk_wb,manchk2_wb,manchk_cb,manchk2_cb,manchk_ec,Q128,WhiteBias_Concern1,WhiteBias_Concern2,ChristianBias_Concern1,ChristianBias_Concern2,BlackBias_Concern1,BlackBias_Concern2,AP_1_1,AP_2,AP_3,AP_5_1,AP_6_1,AP_7,OCI_1,OCI_2,OCI_3,OCI_4,Fight4Christians,Fight4White,Fight4Black,Fight4Muslims,Fight4Jews,Fight4Atheists,Fight4Latin,wcp_1_1,wcp_2,wcp_3,wcp_4,wcp_5,wcp_6,Q132,PROLIFIC_PID,FL_6_DO,Condition_Christ,Condition_White,Condition,Offensive,WhiteBias_Concern,ChristianBias_Concern,BlackBias_Concern
4/22/23 8:07,4/22/23 8:12,100,290,1,4/22/23 8:12,EN,1,2,NA,32,1,5,1,1,1,NA,1,5,3,NA,1,5,NA,NA,NA,NA,1,NA,3,3,1,1,3,3,50,4,4,6,2,3,1,3,1,2,1,2,3,3,2,2,2,38,3,4,3,1,1,5ba064c10d4416000157a224,5ba064c10d4416000157a224,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control,1.75,3,1,3
4/22/23 8:11,4/22/23 8:16,100,262,1,4/22/23 8:16,EN,1,2,NA,27,1,5,1,1,1,NA,1,7,3,NA,1,5,NA,NA,1,NA,NA,NA,6,6,7,7,3,3,60,6,1,6,6,5,1,4,2,3,6,4,4,2,2,3,3,85,6,5,5,6,6,62c396eed1893e06fdad4574,62c396eed1893e06fdad4574,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian,2.5,6,7,3
4/22/23 8:12,4/22/23 8:16,100,252,1,4/22/23 8:16,EN,0.899999976,2,NA,60,2,3,1,1,1,NA,2,6,2,NA,NA,1,NA,NA,1,NA,NA,NA,2,4,7,7,1,2,50,6,1,7,7,4,4,2,1,2,7,5,1,1,1,1,1,80,5,4,6,6,7,63a519bb6eeff2ad74314b53,63a519bb6eeff2ad74314b53,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian,2.25,3,7,1.5
4/22/23 8:15,4/22/23 8:20,100,288,1,4/22/23 8:20,EN,1,2,NA,48,2,5,1,1,2,NA,NA,6,2,NA,NA,1,NA,NA,NA,NA,1,NA,3,3,3,3,3,3,52,5,1,5,3,3,2,2,2,2,3,4,4,4,4,4,4,75,4,4,5,4,4,63cd702332437641bf25afeb,63cd702332437641bf25afeb,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control,2,3,3,3
4/22/23 8:18,4/22/23 8:24,100,416,1,4/22/23 8:24,EN,0.899999976,2,NA,43,2,4,1,1,1,NA,2,5,4,no preference,NA,4,1,NA,NA,NA,NA,NA,6,5,4,4,3,3,50,7,1,7,7,4,4,4,5,4,4,6,3,3,4,3,3,100,6,7,6,5,5,61096a016b964e7af149fce3,61096a016b964e7af149fce3,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White,4.25,5.5,4,3
4/22/23 8:26,4/22/23 8:30,100,259,1,4/22/23 8:30,EN,1,2,NA,55,2,5,1,1,1,NA,2,7,3,NA,1,6,NA,NA,NA,NA,1,NA,4,4,4,4,4,4,70,5,1,4,4,4,1,1,1,1,4,4,4,4,4,4,4,80,5,4,4,4,4,6266b47e6da251268380b62b,6266b47e6da251268380b62b,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control,1,4,4,4
4/22/23 8:39,4/22/23 8:45,100,370,1,4/22/23 8:45,EN,1,2,NA,25,1,4,1,1,1,NA,2,2,2,NA,NA,2,NA,NA,1,NA,NA,NA,1,1,7,7,1,1,75,2,2,5,7,5,1,1,1,5,7,3,3,2,3,2,1,100,6,3,2,7,7,60e609da2d6d4ebe291bcbaf,60e609da2d6d4ebe291bcbaf,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian,2,1,7,1
4/22/23 8:43,4/22/23 8:50,100,386,1,4/22/23 8:50,EN,0.899999976,2,NA,23,1,2,1,1,1,NA,2,6,2,NA,NA,4,1,NA,NA,NA,NA,NA,5,4,4,5,4,4,70,4,2,6,5,4,5,5,5,5,7,1,7,1,1,1,4,90,6,6,4,4,4,62f17b6b63bd9e6627a19956,62f17b6b63bd9e6627a19956,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White,5,4.5,4.5,4
4/22/23 9:00,4/22/23 9:04,100,258,1,4/22/23 9:04,EN,0.899999976,2,NA,36,2,2,1,1,1,NA,2,2,2,NA,NA,2,NA,NA,1,NA,NA,NA,5,6,6,7,1,2,25,7,1,6,7,2,5,5,6,6,6,6,1,1,1,1,1,94,6,6,6,6,6,63d83eafdd418ada3528719e,63d83eafdd418ada3528719e,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian,5.5,5.5,6.5,1.5
4/22/23 9:11,4/22/23 9:14,100,176,1,4/22/23 9:14,EN,1,2,NA,48,2,6,1,1,1,NA,2,6,3,NA,1,6,NA,NA,NA,NA,1,NA,5,6,6,6,2,4,52,5,1,7,6,6,1,1,1,1,6,6,3,2,2,1,4,100,7,7,7,7,6,5dd85584e2dcbd80078ad6a3,5dd85584e2dcbd80078ad6a3,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control,1,5.5,6,3
4/22/23 9:26,4/22/23 9:30,100,282,1,4/22/23 9:30,EN,0.800000012,2,NA,78,2,6,1,1,2,NA,NA,5,2,NA,NA,2,NA,NA,1,NA,NA,NA,6,7,7,7,1,1,0,7,1,7,7,4,6,6,7,7,7,7,2,1,1,1,2,100,4,7,7,7,7,5dceca2541afe801a32e27ac,5dceca2541afe801a32e27ac,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian,6.5,6.5,7,1
4/22/23 9:29,4/22/23 9:36,100,423,1,4/22/23 9:36,EN,1,2,NA,49,1,6,1,1,1,NA,2,4,2,NA,NA,3,1,NA,NA,NA,NA,NA,5,5,4,4,1,1,5,7,1,7,4,3,7,7,6,6,5,7,1,1,1,1,1,40,4,5,5,5,4,60885dc6571926117732b41e,60885dc6571926117732b41e,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White,6.5,5,4,1
4/22/23 9:39,4/22/23 9:42,100,162,1,4/22/23 9:42,EN,1,2,NA,22,2,3,1,1,1,NA,2,4,2,NA,NA,4,NA,NA,NA,NA,1,NA,4,4,4,4,4,4,90,4,2,4,4,4,1,1,1,5,4,4,4,4,4,4,4,50,4,4,4,4,4,5e867394499bf02a03897f0a,5e867394499bf02a03897f0a,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control,2,4,4,4
4/22/23 9:39,4/22/23 9:48,100,544,1,4/22/23 9:48,EN,1,2,NA,32,1,5,1,1,1,NA,2,5,2,NA,NA,5,NA,NA,1,NA,NA,NA,5,5,5,5,4,3,40,5,1,4,5,5,2,2,2,2,5,5,4,4,4,4,4,71,5,6,5,5,5,6287d7ec96fff020be1d9237,6287d7ec96fff020be1d9237,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian,2,5,5,3.5
4/22/23 9:46,4/22/23 9:52,100,355,1,4/22/23 9:52,EN,NA,2,NA,59,2,3,1,1,1,NA,1,5,2,NA,NA,5,NA,NA,NA,NA,1,NA,5,5,4,5,2,2,50,6,1,6,6,4,2,2,1,3,6,6,3,1,1,1,2,73,6,6,6,6,6,5a64417931b87a0001c6f48b,5a64417931b87a0001c6f48b,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control,2,5,4.5,2
4/22/23 9:51,4/22/23 9:54,100,162,1,4/22/23 9:54,EN,1,2,NA,44,2,6,1,1,1,NA,1,3,2,NA,NA,2,1,NA,NA,NA,NA,NA,6,6,1,3,1,1,5,7,1,7,7,5,6,6,7,5,6,7,1,1,1,1,1,100,7,7,7,6,6,5dd32432e0b21b3472c20ebe,5dd32432e0b21b3472c20ebe,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White,6,6,2,1
4/22/23 9:56,4/22/23 9:58,100,138,1,4/22/23 9:58,EN,0.800000012,2,NA,42,1,5,1,1,1,NA,2,4,2,NA,NA,1,1,NA,NA,NA,NA,NA,7,7,7,7,1,1,0,7,1,7,7,1,7,7,7,7,7,7,1,1,1,1,1,100,4,7,5,7,7,5dd33f6b2091e93579973754,5dd33f6b2091e93579973754,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White,7,7,7,1
4/22/23 9:55,4/22/23 10:00,100,336,1,4/22/23 10:00,EN,0.899999976,2,NA,48,1,4,1,1,2,NA,NA,6,1,NA,NA,6,NA,NA,1,NA,NA,NA,7,7,7,7,4,5,90,7,1,5,7,7,1,2,1,6,7,5,5,4,4,2,4,100,6,6,6,7,7,5e2d3e464b8a1a33ef37b241,5e2d3e464b8a1a33ef37b241,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian,2.5,7,7,4.5
4/22/23 9:53,4/22/23 10:03,100,627,1,4/22/23 10:03,EN,1,2,NA,18,2,4,1,1,1,NA,2,5,2,NA,NA,6,NA,NA,NA,NA,1,NA,5,4,4,5,4,5,28,2,2,6,5,5,5,5,5,5,4,5,5,6,5,6,5,35,5,5,6,5,6,63014447bcd5b69388099876,63014447bcd5b69388099876,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control,5,4.5,4.5,4.5
4/22/23 10:02,4/22/23 10:05,100,207,1,4/22/23 10:05,EN,1,2,NA,26,2,6,1,1,1,NA,1,5,2,NA,NA,2,1,NA,NA,NA,NA,NA,6,6,4,5,3,2,43,7,1,7,5,2,5,6,5,6,3,7,2,1,1,3,2,60,4,5,4,4,4,60fd201ddecfacd72eccae7f,60fd201ddecfacd72eccae7f,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White,5.5,6,4.5,2.5
4/22/23 10:15,4/22/23 10:21,100,333,1,4/22/23 10:21,EN,1,2,NA,32,2,5,1,1,1,NA,1,7,3,NA,1,4,NA,NA,NA,NA,1,NA,3,3,4,3,3,4,50,6,1,7,5,4,1,2,1,4,5,5,4,4,5,3,4,83,6,5,5,4,4,5cbdc6f1214b1a0015ccfbab,5cbdc6f1214b1a0015ccfbab,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control,2,3,3.5,3.5
4/22/23 10:23,4/22/23 10:29,100,346,1,4/22/23 10:29,EN,1,2,NA,68,2,5,1,1,1,NA,1,7,2,NA,NA,1,NA,NA,1,NA,NA,NA,7,7,4,4,1,1,50,7,1,7,5,5,6,5,6,6,6,7,1,1,1,5,1,50,5,7,7,6,6,5e1ded90e47974143a8d81da,5e1ded90e47974143a8d81da,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian,5.75,7,4,1
4/22/23 10:28,4/22/23 10:33,100,289,1,4/22/23 10:33,EN,1,2,NA,53,1,2,1,1,1,NA,1,5,2,NA,NA,3,NA,NA,1,NA,NA,NA,1,4,7,6,1,4,82,2,2,5,7,3,2,5,1,6,7,4,4,4,6,1,4,40,2,4,4,7,7,623524219107979897ef8426,623524219107979897ef8426,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian,3.5,2.5,6.5,2.5
4/22/23 10:27,4/22/23 10:39,100,722,1,4/22/23 10:39,EN,1,2,NA,70,2,3,1,1,1,NA,1,7,2,NA,NA,2,NA,NA,NA,NA,1,NA,1,6,1,6,2,6,75,2,2,6,4,6,1,1,1,6,6,6,6,6,6,4,4,73,6,2,5,2,4,5dc9f3a0e2633171257d503e,5dc9f3a0e2633171257d503e,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control,2.25,3.5,3.5,4
4/22/23 10:43,4/22/23 10:45,100,144,1,4/22/23 10:45,EN,0.899999976,2,NA,31,2,5,1,1,1,NA,2,2,2,NA,NA,2,1,NA,NA,NA,NA,NA,6,6,4,5,1,1,5,7,1,7,6,1,6,7,7,7,5,7,1,1,3,1,2,63,6,4,6,6,6,63b6ffb02943686f4f354741,63b6ffb02943686f4f354741,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White,6.75,6,4.5,1
4/22/23 11:06,4/22/23 11:11,100,318,1,4/22/23 11:11,EN,0.899999976,2,NA,22,2,3,1,1,1,NA,2,5,3,NA,2,3,NA,NA,1,NA,NA,NA,2,4,7,6,4,4,50,5,1,5,7,3,2,5,2,2,6,6,6,5,5,2,6,90,5,5,5,6,6,6100c1f5ec37e9e81d0c2a34,6100c1f5ec37e9e81d0c2a34,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian,2.75,3,6.5,4
4/22/23 11:17,4/22/23 11:25,100,461,1,4/22/23 11:25,EN,1,2,NA,41,2,5,1,1,1,NA,1,4,1,NA,NA,5,1,NA,NA,NA,NA,NA,7,6,2,4,1,2,50,7,1,7,5,4,3,5,5,7,4,7,2,2,3,1,4,90,7,7,7,4,5,5f98ab718920801c578363ab,5f98ab718920801c578363ab,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White,5,6.5,3,1.5
4/22/23 11:33,4/22/23 11:36,100,225,1,4/22/23 11:36,EN,0.899999976,2,NA,32,2,6,1,1,1,NA,2,7,2,NA,NA,3,NA,NA,1,NA,NA,NA,4,5,4,6,2,3,63,6,1,6,6,3,2,5,4,6,6,7,3,1,4,2,2,88,7,5,6,6,6,6033fd8bc8659800086d87b0,6033fd8bc8659800086d87b0,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian,4.25,4.5,5,2.5
4/22/23 11:23,4/22/23 11:38,100,906,1,4/22/23 11:38,EN,0.800000012,2,NA,56,1,5,1,1,1,NA,2,4,2,NA,NA,3,NA,NA,NA,NA,1,NA,1,4,1,4,1,4,50,5,1,7,4,3,1,1,1,4,4,5,3,2,2,1,3,70,7,4,7,7,7,628a4816764d2f993ee7493d,628a4816764d2f993ee7493d,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control,1.75,2.5,2.5,2.5
4/22/23 11:44,4/22/23 11:50,100,384,1,4/22/23 11:50,EN,1,2,NA,20,2,3,1,1,1,NA,1,5,2,NA,NA,2,1,NA,NA,NA,NA,NA,6,2,4,5,3,2,76,3,2,3,6,5,5,7,6,2,6,5,6,5,4,2,6,82,3,2,5,6,3,60fdde1ad72d136b4b20c402,60fdde1ad72d136b4b20c402,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White,5,4,4.5,2.5
4/22/23 12:08,4/22/23 12:11,100,196,1,4/22/23 12:12,EN,0.899999976,2,NA,24,1,5,1,1,1,NA,1,4,4,Slightly Conservative,NA,5,1,NA,NA,NA,NA,NA,7,6,1,1,1,1,45,7,1,7,5,5,1,7,1,7,1,7,1,1,1,1,1,65,5,7,7,1,1,6414cd5e294152ef610c1272,6414cd5e294152ef610c1272,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White,4,6.5,1,1
4/22/23 12:05,4/22/23 12:12,100,448,1,4/22/23 12:12,EN,0.899999976,2,NA,48,2,4,1,1,2,NA,NA,5,3,NA,2,4,NA,NA,NA,NA,1,NA,2,2,2,2,2,2,55,5,1,4,4,4,2,2,2,2,3,4,2,2,4,4,3,61,5,4,4,3,4,63174b4e900ff6c7b0444f29,63174b4e900ff6c7b0444f29,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control,2,2,2,2
4/22/23 12:11,4/22/23 12:16,100,272,1,4/22/23 12:16,EN,0.899999976,2,NA,39,1,5,1,1,1,NA,2,2,2,NA,NA,4,NA,NA,1,NA,NA,NA,4,5,7,7,3,3,50,6,1,7,7,5,3,3,3,5,7,7,3,1,2,2,3,100,7,7,7,7,7,58074104c314770001876e7b,58074104c314770001876e7b,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian,3.5,4.5,7,3
4/22/23 12:11,4/22/23 12:18,100,406,1,4/22/23 12:18,EN,1,2,NA,49,1,3,1,1,1,NA,2,5,4,apolitical,NA,4,NA,NA,1,NA,NA,NA,7,1,5,4,1,4,0,7,1,6,7,4,5,7,7,6,7,7,4,1,2,2,3,85,6,7,7,5,6,63c25e4d8faec4d0ce9b0971,63c25e4d8faec4d0ce9b0971,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian,6.25,4,4.5,2.5
4/22/23 12:33,4/22/23 12:41,100,486,1,4/22/23 12:41,EN,1,2,NA,38,2,4,1,1,1,NA,2,5,2,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,1,1,1,1,61,3,2,1,5,6,1,1,1,1,5,5,4,3,3,2,3,82,6,6,6,6,6,5bbe15ac0fc1820001022c18,5bbe15ac0fc1820001022c18,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control,1,1,1,1
4/22/23 12:42,4/22/23 12:46,100,253,1,4/22/23 12:46,EN,0.899999976,2,NA,42,2,4,1,1,2,NA,NA,4,2,NA,NA,1,NA,NA,1,NA,NA,NA,5,4,7,7,1,1,0,7,1,1,7,3,5,5,6,6,7,7,2,1,2,1,1,100,7,6,7,7,7,565bff58c121fe0005fc390d,565bff58c121fe0005fc390d,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian,5.5,4.5,7,1
4/22/23 12:43,4/22/23 12:46,100,231,1,4/22/23 12:46,EN,1,2,NA,43,2,5,1,1,1,NA,2,3,2,NA,NA,3,NA,NA,NA,NA,1,NA,1,2,2,2,4,4,70,2,2,5,5,5,1,1,1,5,4,4,4,4,4,2,4,60,4,4,5,5,5,63b7852af635d2133764fcc8,63b7852af635d2133764fcc8,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control,2,1.5,2,4
4/22/23 12:46,4/22/23 12:51,100,324,1,4/22/23 12:51,EN,0.899999976,2,NA,33,2,3,1,1,1,NA,1,7,3,NA,2,3,1,NA,NA,NA,NA,NA,4,7,2,2,1,1,13,6,1,7,4,1,6,6,6,7,3,7,1,2,2,3,2,26,3,3,5,4,5,616d0c1b16a0437469b6cd74,616d0c1b16a0437469b6cd74,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White,6.25,5.5,2,1
4/22/23 12:50,4/22/23 12:54,100,241,1,4/22/23 12:54,EN,1,2,NA,40,2,5,1,1,1,NA,2,1,2,NA,NA,4,1,NA,NA,NA,NA,NA,7,7,4,4,1,1,1,7,1,7,6,4,7,7,7,7,4,7,1,1,1,1,1,25,4,4,4,4,4,62c31e3d37522ffaa26aadc2,62c31e3d37522ffaa26aadc2,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White,7,7,4,1
4/22/23 12:52,4/22/23 12:57,100,296,1,4/22/23 12:57,EN,1,2,NA,18,1,2,1,1,1,NA,2,5,2,NA,NA,4,NA,NA,NA,NA,1,NA,1,4,1,2,1,5,75,4,2,4,5,5,1,1,1,2,3,4,4,4,3,2,4,79,5,4,4,4,4,63d038df22d91342aa17cb0f,63d038df22d91342aa17cb0f,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control,1.25,2.5,1.5,3
4/22/23 12:56,4/22/23 13:03,100,446,1,4/22/23 13:03,EN,0.800000012,2,NA,33,1,4,1,1,1,NA,2,4,3,NA,2,2,NA,NA,1,NA,NA,NA,4,3,5,5,3,3,33,2,3,6,6,6,5,5,6,7,5,5,3,1,2,1,1,85,6,6,6,6,6,5fa0a2400f2ecd114f39f738,5fa0a2400f2ecd114f39f738,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian,5.75,3.5,5,3
4/22/23 13:01,4/22/23 13:05,100,223,1,4/22/23 13:05,EN,1,2,NA,38,2,5,1,1,1,NA,2,7,1,NA,NA,6,NA,NA,1,NA,NA,NA,4,4,6,6,4,4,61,7,1,4,7,4,2,2,1,7,7,7,4,1,1,1,4,95,7,7,7,7,7,5994e9b2f9db7d0001895864,5994e9b2f9db7d0001895864,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian,3,4,6,4
4/22/23 13:07,4/22/23 13:09,100,123,1,4/22/23 13:09,EN,1,2,NA,21,2,3,1,1,1,NA,2,5,2,NA,NA,3,1,NA,NA,NA,NA,NA,3,3,5,4,4,6,62,6,1,6,3,5,4,6,6,6,3,3,1,1,1,1,1,42,4,5,5,5,4,6294c3853d7d999b10bd034e,6294c3853d7d999b10bd034e,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White,5.5,3,4.5,5
4/22/23 13:00,4/22/23 13:10,100,547,1,4/22/23 13:10,EN,1,2,NA,49,2,2,1,1,2,NA,NA,7,3,NA,1,6,NA,NA,NA,NA,1,NA,4,4,2,2,1,1,28,2,2,7,3,4,1,1,1,1,1,5,2,2,2,2,2,57,5,5,5,5,4,5798e5674a84da00014c652b,5798e5674a84da00014c652b,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control,1,4,2,1
4/22/23 13:25,4/22/23 13:27,100,156,1,4/22/23 13:27,EN,1,2,NA,50,2,5,1,1,1,NA,1,7,1,NA,NA,5,NA,NA,1,NA,NA,NA,6,4,7,7,1,1,50,7,1,7,7,5,1,1,1,4,7,6,1,1,4,1,3,100,7,7,7,7,7,5d5c4a4274abca000158631b,5d5c4a4274abca000158631b,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian,1.75,5,7,1
4/22/23 13:32,4/22/23 13:36,100,204,1,4/22/23 13:36,EN,1,2,NA,24,1,5,1,1,1,NA,2,7,3,NA,2,4,NA,NA,NA,NA,1,NA,4,4,3,3,3,3,50,5,1,5,3,5,1,1,1,1,3,5,4,2,2,5,3,64,6,4,5,2,2,5f5ab115b8e6411bcb5dadf1,5f5ab115b8e6411bcb5dadf1,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control,1,4,3,3
4/22/23 13:41,4/22/23 13:48,100,382,1,4/22/23 13:48,EN,1,2,NA,50,2,3,1,1,1,NA,2,4,2,NA,NA,2,1,NA,NA,NA,NA,NA,6,5,5,6,1,2,20,7,1,6,6,7,5,6,5,3,7,7,2,1,4,4,2,90,6,6,6,7,6,61bb392540db417c1a138db9,61bb392540db417c1a138db9,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White,4.75,5.5,5.5,1.5
4/22/23 14:10,4/22/23 14:14,100,233,1,4/22/23 14:14,EN,0.899999976,2,NA,75,2,5,1,1,2,NA,NA,3,2,NA,NA,1,NA,NA,1,NA,NA,NA,7,7,7,7,1,1,0,7,1,7,7,4,4,5,5,6,7,7,1,1,1,1,1,76,6,7,7,7,7,622a0d9a4f5132ad78e5f1b6,622a0d9a4f5132ad78e5f1b6,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian,5,7,7,1
4/22/23 14:44,4/22/23 14:48,100,237,1,4/22/23 14:48,EN,1,2,NA,31,2,3,1,1,1,NA,2,5,2,NA,NA,4,NA,NA,NA,NA,1,NA,1,4,4,4,4,4,75,3,1,6,4,6,1,1,1,1,6,6,6,5,5,5,5,82,5,5,4,4,4,5d730aab6b4b16001ab9699e,5d730aab6b4b16001ab9699e,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control,1,2.5,4,4
4/22/23 15:02,4/22/23 15:08,100,379,1,4/22/23 15:09,EN,1,2,NA,46,1,5,1,1,1,NA,2,6,2,NA,NA,3,NA,NA,1,NA,NA,NA,1,4,7,7,1,1,15,7,1,7,7,5,5,6,6,6,7,6,1,1,1,1,1,85,7,7,7,7,7,62c84b75835be6f44f99acd1,62c84b75835be6f44f99acd1,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian,5.75,2.5,7,1
4/22/23 15:22,4/22/23 15:26,100,266,1,4/22/23 15:26,EN,1,2,NA,42,1,4,1,1,2,NA,NA,3,2,NA,NA,1,1,NA,NA,NA,NA,NA,7,7,5,5,1,1,1,7,1,7,6,6,7,7,7,5,5,7,1,1,2,3,1,78,6,7,7,5,6,629e30f9e011569a2493d93a,629e30f9e011569a2493d93a,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White,6.5,7,5,1
4/22/23 16:17,4/22/23 16:22,100,302,1,4/22/23 16:22,EN,1,2,NA,36,2,5,1,1,1,NA,2,7,2,NA,NA,2,NA,NA,NA,NA,1,NA,5,5,4,5,2,2,42,6,1,6,6,5,2,3,3,2,5,5,3,3,3,3,3,77,6,6,5,6,5,63d410114a361b7bee9c12b9,63d410114a361b7bee9c12b9,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control,2.5,5,4.5,2
4/22/23 16:34,4/22/23 16:36,100,121,1,4/22/23 16:36,EN,1,2,NA,26,2,5,1,1,1,NA,2,5,2,NA,NA,3,2,1,NA,NA,NA,NA,5,4,4,5,3,3,49,4,1,6,3,3,4,4,4,5,3,4,3,5,3,3,3,54,4,4,6,5,6,5e1c0249b07c32408bdfa75b,5e1c0249b07c32408bdfa75b,Condition1:WhiteBias,Condition1:WhiteBias,Condition1:WhiteBias,Anti-White,4.25,4.5,4.5,3
4/22/23 17:09,4/22/23 17:15,100,339,1,4/22/23 17:15,EN,1,2,NA,20,1,4,1,1,1,NA,2,6,1,NA,NA,4,NA,NA,1,NA,NA,NA,6,6,7,7,4,4,70,7,1,6,7,5,1,6,3,5,7,7,6,4,4,1,7,96,7,7,7,7,7,5fe50728d42dc52aeaa1bb22,5fe50728d42dc52aeaa1bb22,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian,3.75,6,7,4
4/22/23 17:14,4/22/23 17:17,100,181,1,4/22/23 17:17,EN,1,2,NA,34,1,4,1,1,1,NA,2,7,1,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,1,1,1,1,50,4,2,7,4,4,1,1,1,1,4,4,4,4,4,4,4,50,4,4,4,4,4,62989737409d018c733483c1,62989737409d018c733483c1,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Condition3:Economy(Control) ,Control,1,1,1,1
4/22/23 17:18,4/22/23 17:39,100,1210,1,4/22/23 17:39,EN,0.800000012,2,NA,52,2,5,1,1,1,NA,2,5,2,NA,NA,2,NA,NA,1,NA,NA,NA,5,5,5,6,5,5,35,7,1,7,2,2,6,6,6,6,2,6,2,3,3,4,4,30,3,3,2,2,3,639b3d670be4a9daf302f881,639b3d670be4a9daf302f881,Condition2:ChristianBias,Condition2:ChristianBias,Condition2:ChristianBias,Anti-Christian,6,5,5.5,5
